client_name,Company,industry_code,industry_name,Item,Financial_Year,quarter,Actual_Announcement_Quarter,Reported_Revenue,YoY_Reported_Revenue_growth_L1,YoY_Reported_Revenue_growth_L2
AMNEAL PHARMACEUTICALS LLC,Amneal Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2020-12-31,2020-06-30,1208.071718,0.0,0.0015779703467944106
AMNEAL PHARMACEUTICALS LLC,Amneal Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2021-03-31,2020-06-30,1208.071718,0.0,0.0
AMNEAL PHARMACEUTICALS LLC,Amneal Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,2021-06-30,2020-06-30,1254.631539,0.03854061005341736,0.03854061005341736
AMNEAL PHARMACEUTICALS LLC,Amneal Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-09-30,2021-09-30,1157.880022,-0.07711548290673087,-0.04154695060910274
AMNEAL PHARMACEUTICALS LLC,Amneal Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2021-12-31,2021-09-30,1157.880022,0.0,-0.07711548290673087
AMNEAL PHARMACEUTICALS LLC,Amneal Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,2022-03-31,2021-09-30,1157.880022,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2010,2012-03-31,2012-03-31,1460.0,,
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-06-30,2012-06-30,1606.0,0.10000000000000009,
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-09-30,2012-06-30,1606.0,0.0,0.10000000000000009
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-12-31,2012-06-30,1606.0,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-03-31,2013-03-31,1622.0,0.00996264009962644,0.00996264009962644
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-06-30,2013-03-31,1622.0,0.0,0.00996264009962644
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-09-30,2013-03-31,1622.0,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-12-31,2013-03-31,1622.0,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-03-31,2014-03-31,1618.0,-0.002466091245376112,-0.002466091245376112
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-06-30,2014-03-31,1618.0,0.0,-0.002466091245376112
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-09-30,2014-03-31,1618.0,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-12-31,2014-03-31,1677.5,0.03677379480840548,0.03677379480840548
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-03-31,2015-03-31,1672.1,-0.0032190760059612744,0.033436341161928285
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-06-30,2015-03-31,1672.1,0.0,-0.0032190760059612744
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-09-30,2015-03-31,1672.1,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-12-31,2015-03-31,1672.1,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2016-03-31,2015-03-31,1672.1,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-06-30,2016-06-30,1574.4,-0.05842951976556421,-0.05842951976556421
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-09-30,2016-06-30,1574.4,0.0,-0.05842951976556421
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-12-31,2016-06-30,1574.4,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2017-03-31,2016-06-30,1574.4,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-06-30,2017-06-30,1592.3,0.011369410569105565,0.011369410569105565
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-09-30,2017-06-30,1592.3,0.0,0.011369410569105565
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-12-31,2017-06-30,1592.3,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-03-31,2017-06-30,1592.3,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2018-06-30,2017-06-30,1592.3,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-09-30,2018-09-30,1624.3,0.02009671544306979,0.02009671544306979
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-12-31,2018-09-30,1624.3,0.0,0.02009671544306979
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-03-31,2019-03-31,652.3,-0.598411623468571,-0.598411623468571
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-06-30,2019-03-31,652.3,0.0,-0.598411623468571
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-09-30,2019-03-31,652.3,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-12-31,2019-03-31,652.3,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2020-03-31,2019-03-31,652.3,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-06-30,2020-06-30,697.6,0.06944657366242546,0.06944657366242546
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-09-30,2020-06-30,697.6,0.0,0.06944657366242546
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-12-31,2020-06-30,697.6,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-03-31,2020-06-30,697.6,0.0,0.0
AVANOS MEDICAL INC,Avanos Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2021-06-30,2020-06-30,697.6,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2011-12-31,2011-12-31,7829.329895,,
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-03-31,2011-12-31,7828.904,-5.439737572832115e-05,
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-06-30,2011-12-31,7828.904,0.0,-5.439737572832115e-05
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2011,2012-09-30,2011-12-31,7828.904,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2012-12-31,2012-12-31,7708.382,-0.015394492000412985,-0.015394492000412985
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-03-31,2012-12-31,7708.382,0.0,-0.015394492000412985
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-06-30,2012-12-31,7708.382,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2013-09-30,2012-12-31,7708.382,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2013-12-31,2013-12-31,8054.0,0.04483664665295528,0.04483664665295528
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-03-31,2013-12-31,8054.0,0.0,0.04483664665295528
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-06-30,2013-12-31,8054.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-09-30,2013-12-31,8054.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2014-12-31,2013-12-31,8054.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-03-31,2015-03-31,8446.0,0.0486714675937423,0.0486714675937423
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-06-30,2015-03-31,8446.0,0.0,0.0486714675937423
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-09-30,2015-03-31,8446.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2015-12-31,2015-03-31,8446.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-03-31,2016-03-31,10282.0,0.21738100876154398,0.21738100876154398
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-06-30,2016-03-31,10282.0,0.0,0.21738100876154398
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2016-09-30,2016-03-31,10282.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2016-12-31,2016-12-31,12483.0,0.21406341178758992,0.21406341178758992
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-03-31,2016-12-31,12483.0,0.0,0.21406341178758992
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-06-30,2016-12-31,12483.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-09-30,2016-12-31,12483.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,2017-12-31,2016-12-31,12483.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-03-31,2018-03-31,12093.0,-0.031242489786109107,-0.031242489786109107
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-06-30,2018-03-31,12093.0,0.0,-0.031242489786109107
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-09-30,2018-03-31,12093.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,2018-12-31,2018-03-31,12093.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-03-31,2019-03-31,15983.0,0.3216736955263375,0.3216736955263375
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-06-30,2019-03-31,15983.0,0.0,0.3216736955263375
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-09-30,2019-03-31,15983.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,2019-12-31,2019-03-31,15983.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-03-31,2020-03-31,17289.0,0.08171181880748302,0.08171181880748302
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-06-30,2020-03-31,17289.0,0.0,0.08171181880748302
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,2020-09-30,2020-03-31,17289.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2020-12-31,2020-12-31,17118.0,-0.009890681936491452,-0.009890681936491452
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-03-31,2020-12-31,17118.0,0.0,-0.009890681936491452
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-06-30,2020-12-31,17118.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-09-30,2020-12-31,17118.0,0.0,0.0
BECTON DICKINSON & CO,Becton Dickinson,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,2021-12-31,2020-12-31,17118.0,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2010,2011-12-31,2011-12-31,1913.4,,
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2010,2012-03-31,2011-12-31,1913.4,0.0,
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2011,2012-06-30,2012-06-30,2058.5,0.07583359464827,0.07583359464827
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2011,2012-09-30,2012-06-30,2058.5,0.0,0.07583359464827
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2011,2012-12-31,2012-06-30,2058.5,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2011,2013-03-31,2012-06-30,2058.5,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2012,2013-06-30,2013-06-30,2053.9,-0.0022346368715083775,-0.0022346368715083775
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2012,2013-09-30,2013-06-30,2053.9,0.0,-0.0022346368715083775
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2012,2013-12-31,2013-06-30,2053.9,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2012,2014-03-31,2013-06-30,2053.9,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2013,2014-06-30,2014-06-30,2118.0,0.031208919616339648,0.031208919616339648
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2013,2014-09-30,2014-06-30,2118.0,0.0,0.031208919616339648
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2013,2014-12-31,2014-06-30,2118.0,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2014,2015-03-31,2015-03-31,2160.6,0.020113314447592012,0.020113314447592012
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2014,2015-06-30,2015-03-31,2160.6,0.0,0.020113314447592012
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2014,2015-09-30,2015-03-31,2160.6,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2014,2015-12-31,2015-03-31,2160.6,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2014,2016-03-31,2015-03-31,2160.6,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2015,2016-06-30,2016-06-30,2005.4,-0.07183189854669991,-0.07183189854669991
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2015,2016-09-30,2016-06-30,2005.4,0.0,-0.07183189854669991
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2015,2016-12-31,2016-06-30,2005.4,0.0,0.0
BIO-RAD LABORATORIES INC,Bio-Rad Laboratories,33451,Navigational Measuring Electromedical and Control Instrument,MedTech & Healthcare Supply,2015,2017-03-31,2016-06-30,2005.4,0.0,0.0
