client_name,Company,industry_code,industry_name,Item,Quarter,Forecasted_Financial_Year,Reported_Financial_Year,Forecasted_Revenue,Actual_Revenue,pct_change_actual_vs_forecasted,QoQ_actual_vs_forecast_L1,QoQ_actual_vs_forecast_L2,QoQ_actual_vs_forecast_L3,QoQ_actual_vs_forecast_L4
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2015-09-30,2015,2014,69.2726,63.4,-0.08477522137179777,-0.08477522137179777,0.18661635336337898,0.31568066193165606,0.31568066193165606
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2015-12-31,2015,2014,69.2726,63.4,-0.08477522137179777,-0.08477522137179777,-0.08477522137179777,0.18661635336337898,0.31568066193165606
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2016-03-31,2015,2014,69.2726,63.4,-0.08477522137179777,-0.08477522137179777,-0.08477522137179777,-0.08477522137179777,0.18661635336337898
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2016-06-30,2016,2015,71.239534,69.2726,-0.027610146916458057,-0.08477522137179777,-0.08477522137179777,-0.08477522137179777,-0.08477522137179777
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2016-09-30,2016,2015,71.239534,69.2726,-0.027610146916458057,-0.027610146916458057,-0.08477522137179777,-0.08477522137179777,-0.08477522137179777
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2016-12-31,2016,2015,71.239534,69.2726,-0.027610146916458057,-0.027610146916458057,-0.027610146916458057,-0.08477522137179777,-0.08477522137179777
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2017-03-31,2017,2016,77.66384529,71.53291199,-0.07894192306737888,-0.027610146916458057,-0.027610146916458057,-0.027610146916458057,-0.08477522137179777
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2017-06-30,2017,2016,77.66384529,71.53291199,-0.07894192306737888,-0.07894192306737888,-0.027610146916458057,-0.027610146916458057,-0.027610146916458057
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2017-09-30,2017,2016,77.66384529,71.53291199,-0.07894192306737888,-0.07894192306737888,-0.07894192306737888,-0.027610146916458057,-0.027610146916458057
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2017-12-31,2017,2016,77.66384529,71.53291199,-0.07894192306737888,-0.07894192306737888,-0.07894192306737888,-0.07894192306737888,-0.027610146916458057
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2018-03-31,2018,2017,76.81832725,77.75898608,0.012245239693109875,-0.07894192306737888,-0.07894192306737888,-0.07894192306737888,-0.07894192306737888
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2018-06-30,2018,2017,76.81832725,77.75898608,0.012245239693109875,0.012245239693109875,-0.07894192306737888,-0.07894192306737888,-0.07894192306737888
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2018-09-30,2018,2017,76.81832725,77.75898608,0.012245239693109875,0.012245239693109875,0.012245239693109875,-0.07894192306737888,-0.07894192306737888
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2018-12-31,2018,2017,76.81832725,77.75898608,0.012245239693109875,0.012245239693109875,0.012245239693109875,0.012245239693109875,-0.07894192306737888
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2019-03-31,2019,2018,73.46866407,77.16881544,0.05036366751509928,0.012245239693109875,0.012245239693109875,0.012245239693109875,0.012245239693109875
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2019-06-30,2019,2018,73.46866407,77.16881544,0.05036366751509928,0.05036366751509928,0.012245239693109875,0.012245239693109875,0.012245239693109875
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2019-09-30,2019,2018,73.46866407,77.16881544,0.05036366751509928,0.05036366751509928,0.05036366751509928,0.012245239693109875,0.012245239693109875
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2019-12-31,2019,2018,73.46866407,77.16881544,0.05036366751509928,0.05036366751509928,0.05036366751509928,0.05036366751509928,0.012245239693109875
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2020-03-31,2021,2019,77.57113196,73.46866407,-0.05288652861370465,0.05036366751509928,0.05036366751509928,0.05036366751509928,0.05036366751509928
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2020-06-30,2020,2019,26.17663467,73.46866407,1.8066504726904227,-0.05288652861370465,0.05036366751509928,0.05036366751509928,0.05036366751509928
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2020-09-30,2020,2019,26.17663467,73.46866407,1.8066504726904227,1.8066504726904227,-0.05288652861370465,0.05036366751509928,0.05036366751509928
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Alliance/ Co-promotion Revenue,2020-12-31,2020,2019,26.17663467,73.46866407,1.8066504726904227,1.8066504726904227,1.8066504726904227,-0.05288652861370465,0.05036366751509928
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2011-03-31,2011,2010,-87.6,-83.5,-0.046803652968036465,,,,
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2011-06-30,2011,2010,-87.6,-83.5,-0.046803652968036465,-0.046803652968036465,,,
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2011-09-30,2011,2010,-87.6,-83.5,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465,,
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2011-12-31,2011,2010,-87.6,-83.5,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465,
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2012-03-31,2012,2010,-136.0769078,-83.5,-0.3863764149996359,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2012-06-30,2012,2011,-136.0769078,-87.0,-0.3606556659277644,-0.3863764149996359,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2012-09-30,2012,2011,-136.0769078,-87.0,-0.3606556659277644,-0.3606556659277644,-0.3863764149996359,-0.046803652968036465,-0.046803652968036465
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2012-12-31,2012,2011,-136.0769078,-87.0,-0.3606556659277644,-0.3606556659277644,-0.3606556659277644,-0.3863764149996359,-0.046803652968036465
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2013-03-31,2013,2011,-81.81547151,-87.0,0.06336855846838602,-0.3606556659277644,-0.3606556659277644,-0.3606556659277644,-0.3863764149996359
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2013-06-30,2013,2012,-81.81547151,-81.07690779,-0.009027188945671673,0.06336855846838602,-0.3606556659277644,-0.3606556659277644,-0.3606556659277644
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2013-09-30,2013,2012,-81.81547151,-81.07690779,-0.009027188945671673,-0.009027188945671673,0.06336855846838602,-0.3606556659277644,-0.3606556659277644
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2013-12-31,2013,2012,-81.81547151,-81.07690779,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673,0.06336855846838602,-0.3606556659277644
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2014-03-31,2013,2012,-81.81547151,-81.07690779,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673,0.06336855846838602
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2014-06-30,2014,2013,-64.54990282,-81.81547151,0.26747629253828203,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2014-09-30,2014,2013,-64.54990282,-81.81547151,0.26747629253828203,0.26747629253828203,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2014-12-31,2014,2013,-64.54990282,-81.81547151,0.26747629253828203,0.26747629253828203,0.26747629253828203,-0.009027188945671673,-0.009027188945671673
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2015-03-31,2015,2013,-875.1034128,-81.81547151,-0.9065076534803796,0.26747629253828203,0.26747629253828203,0.26747629253828203,-0.009027188945671673
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2015-06-30,2015,2014,-875.1034128,-64.54990282,-0.9262374002022632,-0.9065076534803796,0.26747629253828203,0.26747629253828203,0.26747629253828203
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2015-09-30,2015,2014,-875.1034128,-64.54990282,-0.9262374002022632,-0.9262374002022632,-0.9065076534803796,0.26747629253828203,0.26747629253828203
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2015-12-31,2015,2014,-875.1034128,-64.54990282,-0.9262374002022632,-0.9262374002022632,-0.9262374002022632,-0.9065076534803796,0.26747629253828203
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2016-03-31,2015,2014,-875.1034128,-64.54990282,-0.9262374002022632,-0.9262374002022632,-0.9262374002022632,-0.9262374002022632,-0.9065076534803796
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2016-06-30,2016,2015,-885.7847931,-606.8932878,-0.3148524421196681,-0.9262374002022632,-0.9262374002022632,-0.9262374002022632,-0.9262374002022632
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2016-09-30,2016,2015,-885.7847931,-606.8932878,-0.3148524421196681,-0.3148524421196681,-0.9262374002022632,-0.9262374002022632,-0.9262374002022632
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2016-12-31,2016,2015,-885.7847931,-606.8932878,-0.3148524421196681,-0.3148524421196681,-0.3148524421196681,-0.9262374002022632,-0.9262374002022632
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2017-03-31,2017,2016,-1486.448019,-885.7847931,-0.4040929909571227,-0.3148524421196681,-0.3148524421196681,-0.3148524421196681,-0.9262374002022632
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2017-06-30,2017,2016,-1486.448019,-885.7847931,-0.4040929909571227,-0.4040929909571227,-0.3148524421196681,-0.3148524421196681,-0.3148524421196681
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2017-09-30,2017,2016,-1486.448019,-885.7847931,-0.4040929909571227,-0.4040929909571227,-0.4040929909571227,-0.3148524421196681,-0.3148524421196681
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2017-12-31,2017,2016,-1486.448019,-885.7847931,-0.4040929909571227,-0.4040929909571227,-0.4040929909571227,-0.4040929909571227,-0.3148524421196681
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2018-03-31,2018,2017,-1629.079968,-1506.559694,-0.07520826258174207,-0.4040929909571227,-0.4040929909571227,-0.4040929909571227,-0.4040929909571227
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2018-06-30,2018,2017,-1629.079968,-1506.559694,-0.07520826258174207,-0.07520826258174207,-0.4040929909571227,-0.4040929909571227,-0.4040929909571227
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2018-09-30,2018,2017,-1629.079968,-1506.559694,-0.07520826258174207,-0.07520826258174207,-0.07520826258174207,-0.4040929909571227,-0.4040929909571227
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2018-12-31,2018,2017,-1629.079968,-1506.559694,-0.07520826258174207,-0.07520826258174207,-0.07520826258174207,-0.07520826258174207,-0.4040929909571227
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2019-03-31,2019,2018,-1708.095295,-1641.443019,-0.039021403662375886,-0.07520826258174207,-0.07520826258174207,-0.07520826258174207,-0.07520826258174207
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2019-06-30,2019,2018,-1708.095295,-1641.443019,-0.039021403662375886,-0.039021403662375886,-0.07520826258174207,-0.07520826258174207,-0.07520826258174207
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2019-09-30,2019,2018,-1708.095295,-1641.443019,-0.039021403662375886,-0.039021403662375886,-0.039021403662375886,-0.07520826258174207,-0.07520826258174207
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2019-12-31,2019,2018,-1708.095295,-1641.443019,-0.039021403662375886,-0.039021403662375886,-0.039021403662375886,-0.039021403662375886,-0.07520826258174207
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2020-03-31,2021,2019,-1950.955572,-1689.255462,-0.13413945133139094,-0.039021403662375886,-0.039021403662375886,-0.039021403662375886,-0.039021403662375886
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2020-06-30,2020,2019,-161.9376083,-1689.255462,9.431520384508483,-0.13413945133139094,-0.039021403662375886,-0.039021403662375886,-0.039021403662375886
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2020-09-30,2020,2019,-161.9376083,-1689.255462,9.431520384508483,9.431520384508483,-0.13413945133139094,-0.039021403662375886,-0.039021403662375886
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Balancing OTC/MedTech,2020-12-31,2020,2019,-161.9376083,-1689.255462,9.431520384508483,9.431520384508483,9.431520384508483,-0.13413945133139094,-0.039021403662375886
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2011-03-31,2011,2010,87.6,83.5,-0.046803652968036465,,,,
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2011-06-30,2011,2010,87.6,83.5,-0.046803652968036465,-0.046803652968036465,,,
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2011-09-30,2011,2010,87.6,83.5,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465,,
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2011-12-31,2011,2010,87.6,83.5,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465,
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2012-03-31,2012,2010,136.0769078,83.5,-0.3863764149996359,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2012-06-30,2012,2011,136.0769078,87.0,-0.3606556659277644,-0.3863764149996359,-0.046803652968036465,-0.046803652968036465,-0.046803652968036465
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2012-09-30,2012,2011,136.0769078,87.0,-0.3606556659277644,-0.3606556659277644,-0.3863764149996359,-0.046803652968036465,-0.046803652968036465
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2012-12-31,2012,2011,136.0769078,87.0,-0.3606556659277644,-0.3606556659277644,-0.3606556659277644,-0.3863764149996359,-0.046803652968036465
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2013-03-31,2013,2011,81.81547151,87.0,0.06336855846838602,-0.3606556659277644,-0.3606556659277644,-0.3606556659277644,-0.3863764149996359
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2013-06-30,2013,2012,81.81547151,81.07690779,-0.009027188945671673,0.06336855846838602,-0.3606556659277644,-0.3606556659277644,-0.3606556659277644
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2013-09-30,2013,2012,81.81547151,81.07690779,-0.009027188945671673,-0.009027188945671673,0.06336855846838602,-0.3606556659277644,-0.3606556659277644
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2013-12-31,2013,2012,81.81547151,81.07690779,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673,0.06336855846838602,-0.3606556659277644
ALLERGAN INC,Allergan,32541,Pharmaceutical and Medicine Manufacturing,Consumer Healthcare,2014-03-31,2013,2012,81.81547151,81.07690779,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673,-0.009027188945671673,0.06336855846838602
