Company,Item,Year,Data Kind,Data,Source,Comment
Merck & Co,Rx Sales from Products module,2017,Actual Data,34010.35225,Reported,
Merck & Co,Rx Sales from Products module,2018,Actual Data,36121.30883,Reported,
Merck & Co,Rx Sales from Products module,2019,Actual Data,38588.89634,Reported,
Merck & Co,Rx Sales from Products module,2020,Actual Data,38997.44092,Reported,
Merck & Co,Rx Sales from Products module,2021,Actual Data,41821.10615,Reported,
Merck & Co,Rx Sales from Products module,2022,Actual Data,48411.43478,Forecast,
Merck & Co,Rx Sales from Products module,2023,Actual Data,45532.71759,Forecast,
Merck & Co,Rx Sales from Products module,2023,CAGR (%),1.5542148,Forecast,
Merck & Co,Other Rx Sales,2010,Actual Data,3158.870375,Reported,
Merck & Co,Other Rx Sales,2011,Actual Data,2238.855782,Reported,
Merck & Co,Other Rx Sales,2012,Actual Data,2224.971942,Reported,
Merck & Co,Other Rx Sales,2013,Actual Data,2621.423495,Reported,
Merck & Co,Other Rx Sales,2014,Actual Data,2471.984722,Reported,
Merck & Co,Other Rx Sales,2015,Actual Data,2359.47666,Reported,
Merck & Co,Other Rx Sales,2016,Actual Data,2045.344231,Reported,
Merck & Co,Other Rx Sales,2017,Actual Data,1359.647748,Reported,
Merck & Co,Other Rx Sales,2018,Actual Data,1231.69117,Reported,
Merck & Co,Other Rx Sales,2019,Actual Data,2110.103663,Reported,
Merck & Co,Other Rx Sales,2020,Actual Data,2437.559082,Reported,
Merck & Co,Other Rx Sales,2021,Actual Data,1438.025395,Reported,
Merck & Co,Other Rx Sales,2022,Actual Data,2234.61969,Forecast,
Merck & Co,Other Rx Sales,2023,Actual Data,2234.61969,Forecast,
Merck & Co,Other Rx Sales,2023,CAGR (%),-2.627506,Forecast,
Merck & Co,Total WW Prescription (Rx) Sales,2010,Actual Data,40419.5,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2011,Actual Data,41875,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2012,Actual Data,41143,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2013,Actual Data,38019,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2014,Actual Data,36607,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2015,Actual Data,35243.5,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2016,Actual Data,35655,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2017,Actual Data,35370,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2018,Actual Data,37353,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2019,Actual Data,40699,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2020,Actual Data,41435,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2021,Actual Data,43259.13154,Reported,
Merck & Co,Total WW Prescription (Rx) Sales,2022,Actual Data,50646.05447,Forecast,
Merck & Co,Total WW Prescription (Rx) Sales,2023,Actual Data,47767.33728,Forecast,
Merck & Co,Total WW Prescription (Rx) Sales,2023,CAGR (%),1.2931338,Forecast,
Merck & Co,OTC,2010,Actual Data,590.5,Reported,
Merck & Co,OTC,2011,Actual Data,511,Reported,
Merck & Co,OTC,2012,Actual Data,532,Reported,
Merck & Co,OTC,2013,Actual Data,471,Reported,
Merck & Co,OTC,2014,Actual Data,434,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2010,Actual Data,7,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2011,Actual Data,83.99935822,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2012,Actual Data,62.07025,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2013,Actual Data,57.91916096,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2017,Actual Data,20,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2018,Actual Data,336,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2019,Actual Data,1052,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2020,Actual Data,1586,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2021,Actual Data,2006.868457,Reported,
Merck & Co,Alliance/ Co-promotion Revenue,2022,Actual Data,2704.430054,Forecast,
Merck & Co,Alliance/ Co-promotion Revenue,2023,Actual Data,3053.203229,Forecast,
Merck & Co,Alliance/ Co-promotion Revenue,2023,CAGR (%),59.6065059,Forecast,
Merck & Co,Royalty & Licensing Income,2010,Actual Data,1252,Reported,
Merck & Co,Royalty & Licensing Income,2011,Actual Data,1184,Reported,
Merck & Co,Royalty & Licensing Income,2012,Actual Data,915,Reported,
Merck & Co,Royalty & Licensing Income,2013,Actual Data,920,Reported,
Merck & Co,Royalty & Licensing Income,2014,Actual Data,465,Reported,
Merck & Co,Royalty & Licensing Income,2022,Actual Data,182.6,Forecast,
Merck & Co,Royalty & Licensing Income,2023,Actual Data,277.62,Forecast,
Merck & Co,Royalty & Licensing Income,2023,CAGR (%),-10.9404505,Forecast,
Merck & Co,Other Pharmaceuticals,2010,Actual Data,634,Reported,
Merck & Co,Other Pharmaceuticals,2011,Actual Data,398.0006418,Reported,
Merck & Co,Other Pharmaceuticals,2012,Actual Data,337.92975,Reported,
Merck & Co,Other Pharmaceuticals,2013,Actual Data,362.080839,Reported,
Merck & Co,Other Pharmaceuticals,2014,Actual Data,729,Reported,
Merck & Co,Other Pharmaceuticals,2015,Actual Data,1389,Reported,
Merck & Co,Other Pharmaceuticals,2016,Actual Data,1178,Reported,
Merck & Co,Other Pharmaceuticals,2017,Actual Data,857,Reported,
Merck & Co,Other Pharmaceuticals,2018,Actual Data,393,Reported,
Merck & Co,Other Pharmaceuticals,2019,Actual Data,696,Reported,
Merck & Co,Other Pharmaceuticals,2020,Actual Data,270,Reported,
Merck & Co,Other Pharmaceuticals,2021,Actual Data,382,Reported,
Merck & Co,Total WW Pharmaceuticals,2010,Actual Data,42903,Reported,
Merck & Co,Total WW Pharmaceuticals,2011,Actual Data,44052,Reported,
Merck & Co,Total WW Pharmaceuticals,2012,Actual Data,42990,Reported,
Merck & Co,Total WW Pharmaceuticals,2013,Actual Data,39830,Reported,
Merck & Co,Total WW Pharmaceuticals,2014,Actual Data,38235,Reported,
Merck & Co,Total WW Pharmaceuticals,2015,Actual Data,36632.5,Reported,
Merck & Co,Total WW Pharmaceuticals,2016,Actual Data,36833,Reported,
Merck & Co,Total WW Pharmaceuticals,2017,Actual Data,36247,Reported,
Merck & Co,Total WW Pharmaceuticals,2018,Actual Data,38082,Reported,
Merck & Co,Total WW Pharmaceuticals,2019,Actual Data,42447,Reported,
Merck & Co,Total WW Pharmaceuticals,2020,Actual Data,43291,Reported,
Merck & Co,Total WW Pharmaceuticals,2021,Actual Data,45648,Reported,
Merck & Co,Total WW Pharmaceuticals,2022,Actual Data,53533.08452,Forecast,
Merck & Co,Total WW Pharmaceuticals,2023,Actual Data,51098.16051,Forecast,
Merck & Co,Total WW Pharmaceuticals,2023,CAGR (%),1.3537486,Forecast,
Merck & Co,Consumer Healthcare,2010,Actual Data,1406.5,Reported,
Merck & Co,Consumer Healthcare,2011,Actual Data,1871,Reported,
Merck & Co,Consumer Healthcare,2012,Actual Data,1952,Reported,
Merck & Co,Consumer Healthcare,2013,Actual Data,1894,Reported,
Merck & Co,Consumer Healthcare,2014,Actual Data,1547,Reported,
Merck & Co,Consumer Healthcare,2015,Actual Data,3,Reported,
Merck & Co,Balancing OTC/MedTech,2010,Actual Data,-590.5,Reported,
Merck & Co,Balancing OTC/MedTech,2011,Actual Data,-511,Reported,
Merck & Co,Balancing OTC/MedTech,2012,Actual Data,-532,Reported,
Merck & Co,Balancing OTC/MedTech,2013,Actual Data,-471,Reported,
Merck & Co,Balancing OTC/MedTech,2014,Actual Data,-434,Reported,
Merck & Co,Total WW Revenues,2010,Actual Data,45987,Reported,
Merck & Co,Total WW Revenues,2011,Actual Data,48047,Reported,
Merck & Co,Total WW Revenues,2012,Actual Data,47267,Reported,
Merck & Co,Total WW Revenues,2013,Actual Data,44033,Reported,
Merck & Co,Total WW Revenues,2014,Actual Data,42237,Reported,
Merck & Co,Total WW Revenues,2015,Actual Data,39498,Reported,
Merck & Co,Total WW Revenues,2016,Actual Data,39807,Reported,
Merck & Co,Total WW Revenues,2017,Actual Data,40122,Reported,
Merck & Co,Total WW Revenues,2018,Actual Data,42294,Reported,
Merck & Co,Total WW Revenues,2019,Actual Data,39121,Reported,
Merck & Co,Total WW Revenues,2020,Actual Data,41518,Reported,
Merck & Co,Total WW Revenues,2021,Actual Data,48704,Reported,
Merck & Co,Total WW Revenues,2022,Actual Data,59524.08452,Forecast,
Merck & Co,Total WW Revenues,2023,Actual Data,57348.16051,Forecast,
Merck & Co,Total WW Revenues,2023,CAGR (%),1.7128267,Forecast,
Merck & Co,Agribusiness,2010,Actual Data,2941,Reported,
Merck & Co,Agribusiness,2011,Actual Data,3253,Reported,
Merck & Co,Agribusiness,2012,Actual Data,3399,Reported,
Merck & Co,Agribusiness,2013,Actual Data,3362,Reported,
Merck & Co,Agribusiness,2014,Actual Data,3454,Reported,
Merck & Co,Agribusiness,2015,Actual Data,3324,Reported,
Merck & Co,Agribusiness,2016,Actual Data,3478,Reported,
Merck & Co,Agribusiness,2017,Actual Data,3875,Reported,
Merck & Co,Agribusiness,2018,Actual Data,4212,Reported,
Merck & Co,Agribusiness,2019,Actual Data,4393,Reported,
Merck & Co,Agribusiness,2020,Actual Data,4703,Reported,
Merck & Co,Agribusiness,2021,Actual Data,5568,Reported,
Merck & Co,Agribusiness,2022,Actual Data,5991,Forecast,
Merck & Co,Agribusiness,2023,Actual Data,6250,Forecast,
Merck & Co,Agribusiness,2023,CAGR (%),5.9701285,Forecast,
Merck & Co,Eliminations/JV adjustment,2010,Actual Data,-673,Reported,
Merck & Co,Eliminations/JV adjustment,2011,Actual Data,-618,Reported,
Merck & Co,Eliminations/JV adjustment,2012,Actual Data,-542,Reported,
Merck & Co,Eliminations/JV adjustment,2013,Actual Data,-582,Reported,
Merck & Co,Eliminations/JV adjustment,2014,Actual Data,-565,Reported,
Merck & Co,Eliminations/JV adjustment,2015,Actual Data,-461.5,Reported,
Merck & Co,Eliminations/JV adjustment,2016,Actual Data,-504,Reported,
Merck & Co,Eliminations/JV adjustment,2019,Actual Data,-7719,Reported,
Merck & Co,Eliminations/JV adjustment,2020,Actual Data,-6476,Reported,
Merck & Co,Eliminations/JV adjustment,2021,Actual Data,-2512,Reported,
Moderna,Rx Sales from Products module,2010,Actual Data,0,Reported,
Moderna,Rx Sales from Products module,2020,Actual Data,199.872,Reported,
Moderna,Rx Sales from Products module,2021,Actual Data,17675,Forecast,
Moderna,Rx Sales from Products module,2022,Actual Data,17476.67,Forecast,
Moderna,Rx Sales from Products module,2023,Actual Data,11536.33654,Forecast,
Moderna,Other Rx Sales,2010,Actual Data,0,Reported,
Moderna,Other Rx Sales,2023,Actual Data,2.36E-11,Forecast,
Moderna,Total WW Prescription (Rx) Sales,2020,Actual Data,199.872,Reported,
Moderna,Total WW Prescription (Rx) Sales,2021,Actual Data,17675,Forecast,
Moderna,Total WW Prescription (Rx) Sales,2022,Actual Data,17476.67,Forecast,
Moderna,Total WW Prescription (Rx) Sales,2023,Actual Data,11536.33654,Forecast,
Moderna,Other Pharmaceuticals,2016,Actual Data,101.536,Reported,
Moderna,Other Pharmaceuticals,2017,Actual Data,176.974,Reported,
Moderna,Other Pharmaceuticals,2018,Actual Data,122.512,Reported,
Moderna,Other Pharmaceuticals,2019,Actual Data,60.209,Reported,
Moderna,Other Pharmaceuticals,2020,Actual Data,603.523,Reported,
Moderna,Other Pharmaceuticals,2021,Actual Data,400.265,Forecast,
Moderna,Other Pharmaceuticals,2022,Actual Data,173.03,Forecast,
Moderna,Other Pharmaceuticals,2023,Actual Data,108.6390745,Forecast,
Moderna,Total WW Pharmaceuticals,2016,Actual Data,101.536,Reported,
Moderna,Total WW Pharmaceuticals,2017,Actual Data,176.974,Reported,
Moderna,Total WW Pharmaceuticals,2018,Actual Data,122.512,Reported,
Moderna,Total WW Pharmaceuticals,2019,Actual Data,60.209,Reported,
Moderna,Total WW Pharmaceuticals,2020,Actual Data,803.395,Reported,
Moderna,Total WW Pharmaceuticals,2021,Actual Data,18075.265,Forecast,
Moderna,Total WW Pharmaceuticals,2022,Actual Data,17649.7,Forecast,
Moderna,Total WW Pharmaceuticals,2023,Actual Data,11644.97561,Forecast,
Moderna,Total WW Revenues,2016,Actual Data,101.536,Reported,
Moderna,Total WW Revenues,2017,Actual Data,176.974,Reported,
Moderna,Total WW Revenues,2018,Actual Data,122.512,Reported,
Moderna,Total WW Revenues,2019,Actual Data,60.209,Reported,
Moderna,Total WW Revenues,2020,Actual Data,803.395,Reported,
Moderna,Total WW Revenues,2021,Actual Data,18075.265,Forecast,
Moderna,Total WW Revenues,2022,Actual Data,17649.7,Forecast,
Moderna,Total WW Revenues,2023,Actual Data,11644.97561,Forecast,
Natus Medical,MedTech & Healthcare Supply,2010,Actual Data,218.412,Reported,
Natus Medical,MedTech & Healthcare Supply,2011,Actual Data,232.895,Reported,
Natus Medical,MedTech & Healthcare Supply,2012,Actual Data,292.28,Reported,
Natus Medical,MedTech & Healthcare Supply,2013,Actual Data,344.112,Reported,
Natus Medical,MedTech & Healthcare Supply,2014,Actual Data,355.834,Reported,
Natus Medical,MedTech & Healthcare Supply,2015,Actual Data,375.865,Reported,
Natus Medical,MedTech & Healthcare Supply,2016,Actual Data,381.892,Reported,
Natus Medical,MedTech & Healthcare Supply,2017,Actual Data,500.97,Reported,
Natus Medical,MedTech & Healthcare Supply,2018,Actual Data,530.891,Reported,
Natus Medical,MedTech & Healthcare Supply,2019,Actual Data,495.175,Reported,
Natus Medical,MedTech & Healthcare Supply,2020,Actual Data,415.684,Reported,
Natus Medical,MedTech & Healthcare Supply,2021,Actual Data,473.438,Reported,
Natus Medical,MedTech & Healthcare Supply,2022,Actual Data,502,Forecast,
Natus Medical,MedTech & Healthcare Supply,2023,Actual Data,519.1,Forecast,
Natus Medical,MedTech & Healthcare Supply,2023,CAGR (%),6.8860722,Forecast,
Natus Medical,Total WW Revenues,2010,Actual Data,218.412,Reported,
Natus Medical,Total WW Revenues,2011,Actual Data,232.895,Reported,
Natus Medical,Total WW Revenues,2012,Actual Data,292.28,Reported,
Natus Medical,Total WW Revenues,2013,Actual Data,344.112,Reported,
Natus Medical,Total WW Revenues,2014,Actual Data,355.834,Reported,
Natus Medical,Total WW Revenues,2015,Actual Data,375.865,Reported,
Natus Medical,Total WW Revenues,2016,Actual Data,381.892,Reported,
Natus Medical,Total WW Revenues,2017,Actual Data,500.97,Reported,
Natus Medical,Total WW Revenues,2018,Actual Data,530.891,Reported,
Natus Medical,Total WW Revenues,2019,Actual Data,495.175,Reported,
Natus Medical,Total WW Revenues,2020,Actual Data,415.684,Reported,
Natus Medical,Total WW Revenues,2021,Actual Data,473.438,Reported,
Natus Medical,Total WW Revenues,2022,Actual Data,502,Forecast,
Natus Medical,Total WW Revenues,2023,Actual Data,519.1,Forecast,
Natus Medical,Total WW Revenues,2023,CAGR (%),6.8860722,Forecast,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2014,Actual Data,913.6841412,Reported,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2015,Actual Data,1543.4,Reported,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2016,Actual Data,1695.6,Reported,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2017,Actual Data,1781.7,Reported,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2018,Actual Data,1787.3,Reported,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2019,Actual Data,1801.5,Reported,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2020,Actual Data,1766.2,Reported,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2021,Actual Data,2012.3,Forecast,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2022,Actual Data,2086.833333,Forecast,
Ortho-Clinical Diagnostics,MedTech & Healthcare Supply,2023,Actual Data,2168.933333,Forecast,
Ortho-Clinical Diagnostics,Total WW Revenues,2014,Actual Data,913.6841412,Reported,
Ortho-Clinical Diagnostics,Total WW Revenues,2015,Actual Data,1543.4,Reported,
Ortho-Clinical Diagnostics,Total WW Revenues,2016,Actual Data,1695.6,Reported,
Ortho-Clinical Diagnostics,Total WW Revenues,2017,Actual Data,1781.7,Reported,
Ortho-Clinical Diagnostics,Total WW Revenues,2018,Actual Data,1787.3,Reported,
Ortho-Clinical Diagnostics,Total WW Revenues,2019,Actual Data,1801.5,Reported,
Ortho-Clinical Diagnostics,Total WW Revenues,2020,Actual Data,1766.2,Reported,
Ortho-Clinical Diagnostics,Total WW Revenues,2021,Actual Data,2012.3,Forecast,
Ortho-Clinical Diagnostics,Total WW Revenues,2022,Actual Data,2086.833333,Forecast,
Ortho-Clinical Diagnostics,Total WW Revenues,2023,Actual Data,2168.933333,Forecast,
Pfizer,Rx Sales from Products module,2010,Actual Data,50005.33433,Reported,
Pfizer,Rx Sales from Products module,2011,Actual Data,48833.99923,Reported,
Pfizer,Rx Sales from Products module,2012,Actual Data,41981.68615,Reported,
Pfizer,Rx Sales from Products module,2013,Actual Data,40001.89193,Reported,
Pfizer,Rx Sales from Products module,2014,Actual Data,39327.26307,Reported,
Pfizer,Rx Sales from Products module,2015,Actual Data,37571.13852,Reported,
Pfizer,Rx Sales from Products module,2016,Actual Data,38918.73673,Reported,
Pfizer,Rx Sales from Products module,2017,Actual Data,38904.67337,Reported,
Pfizer,Rx Sales from Products module,2018,Actual Data,39898.49179,Reported,
Pfizer,Rx Sales from Products module,2019,Actual Data,39142.47461,Reported,
Pfizer,Rx Sales from Products module,2020,Actual Data,35672.45034,Reported,
Pfizer,Rx Sales from Products module,2021,Actual Data,68266.52375,Reported,
Pfizer,Rx Sales from Products module,2022,Actual Data,98349.27562,Forecast,
Pfizer,Rx Sales from Products module,2023,Actual Data,71121.9798,Forecast,
Pfizer,Rx Sales from Products module,2023,CAGR (%),2.7467916,Forecast,
Pfizer,Other Rx Sales,2010,Actual Data,4491.665674,Reported,
Pfizer,Other Rx Sales,2011,Actual Data,5391.992776,Reported,
Pfizer,Other Rx Sales,2012,Actual Data,5886.557323,Reported,
Pfizer,Other Rx Sales,2013,Actual Data,5483.220515,Reported,
Pfizer,Other Rx Sales,2014,Actual Data,5659.848924,Reported,
Pfizer,Other Rx Sales,2015,Actual Data,5867.369775,Reported,
Pfizer,Other Rx Sales,2016,Actual Data,7647.106451,Reported,
Pfizer,Other Rx Sales,2017,Actual Data,7225.979982,Reported,
Pfizer,Other Rx Sales,2018,Actual Data,5346.355209,Reported,
Pfizer,Other Rx Sales,2019,Actual Data,4692.427286,Reported,
Pfizer,Other Rx Sales,2020,Actual Data,6797.289458,Reported,
Pfizer,Other Rx Sales,2021,Actual Data,3776.736247,Reported,
Pfizer,Other Rx Sales,2022,Actual Data,8578.404465,Forecast,
Pfizer,Other Rx Sales,2023,Actual Data,9197.761526,Forecast,
Pfizer,Other Rx Sales,2023,CAGR (%),5.6681756,Forecast,
Pfizer,Total WW Prescription (Rx) Sales,2010,Actual Data,54497,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2011,Actual Data,54225.99201,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2012,Actual Data,47868.24347,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2013,Actual Data,45485.11244,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2014,Actual Data,44987.112,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2015,Actual Data,43438.50829,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2016,Actual Data,46565.84318,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2017,Actual Data,46130.65336,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2018,Actual Data,45244.847,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2019,Actual Data,43834.9019,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2020,Actual Data,42469.7398,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2021,Actual Data,72043.26,Reported,
Pfizer,Total WW Prescription (Rx) Sales,2022,Actual Data,106927.6801,Forecast,
Pfizer,Total WW Prescription (Rx) Sales,2023,Actual Data,80319.74133,Forecast,
Pfizer,Total WW Prescription (Rx) Sales,2023,CAGR (%),3.0285694,Forecast,
Pfizer,OTC,2010,Actual Data,1054.464963,Reported,
Pfizer,OTC,2011,Actual Data,1080.630528,Reported,
Pfizer,OTC,2012,Actual Data,1094.30879,Reported,
Pfizer,OTC,2013,Actual Data,1110.55765,Reported,
Pfizer,OTC,2014,Actual Data,1187.773726,Reported,
Pfizer,OTC,2015,Actual Data,1282.566671,Reported,
Pfizer,OTC,2016,Actual Data,1354.406539,Reported,
Pfizer,OTC,2017,Actual Data,1450.414461,Reported,
Pfizer,OTC,2018,Actual Data,2387.180078,Reported,
Pfizer,OTC,2019,Actual Data,1588.133104,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2010,Actual Data,4084,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2011,Actual Data,3630,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2012,Actual Data,3492,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2013,Actual Data,2628,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2014,Actual Data,957,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2015,Actual Data,1312,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2016,Actual Data,1855.589805,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2017,Actual Data,3114.873598,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2018,Actual Data,4213.952997,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2019,Actual Data,5168.645909,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2020,Actual Data,6071.364653,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2021,Actual Data,7377.07,Reported,
Pfizer,Alliance/ Co-promotion Revenue,2022,Actual Data,8303.423617,Forecast,
Pfizer,Alliance/ Co-promotion Revenue,2023,Actual Data,9186.236386,Forecast,
Pfizer,Alliance/ Co-promotion Revenue,2023,CAGR (%),6.4341299,Forecast,
Pfizer,Royalty & Licensing Income,2010,Actual Data,604,Reported,
Pfizer,Royalty & Licensing Income,2011,Actual Data,600,Reported,
Pfizer,Royalty & Licensing Income,2012,Actual Data,581.24,Reported,
Pfizer,Royalty & Licensing Income,2013,Actual Data,511.62,Reported,
Pfizer,Royalty & Licensing Income,2014,Actual Data,531.31,Reported,
Pfizer,Royalty & Licensing Income,2015,Actual Data,573.655,Reported,
Pfizer,Royalty & Licensing Income,2016,Actual Data,637.5516667,Reported,
Pfizer,Royalty & Licensing Income,2017,Actual Data,551,Reported,
Pfizer,Royalty & Licensing Income,2018,Actual Data,583.2,Reported,
Pfizer,Royalty & Licensing Income,2019,Actual Data,648.4524523,Reported,
Pfizer,Royalty & Licensing Income,2020,Actual Data,681.8952018,Reported,
Pfizer,Royalty & Licensing Income,2021,Actual Data,413.67,Reported,
Pfizer,Royalty & Licensing Income,2022,Actual Data,549.0748856,Forecast,
Pfizer,Royalty & Licensing Income,2023,Actual Data,610.2679765,Forecast,
Pfizer,Royalty & Licensing Income,2023,CAGR (%),0.0794467,Forecast,
Pfizer,Other Pharmaceuticals,2010,Actual Data,1072,Reported,
Pfizer,Other Pharmaceuticals,2011,Actual Data,260,Reported,
Pfizer,Other Pharmaceuticals,2012,Actual Data,231,Reported,
Pfizer,Other Pharmaceuticals,2013,Actual Data,364,Reported,
Pfizer,Other Pharmaceuticals,2014,Actual Data,451,Reported,
Pfizer,Other Pharmaceuticals,2015,Actual Data,506,Reported,
Pfizer,Other Pharmaceuticals,2021,Actual Data,1731,Reported,
Pfizer,Total WW Pharmaceuticals,2010,Actual Data,61311.46496,Reported,
Pfizer,Total WW Pharmaceuticals,2011,Actual Data,59796.62254,Reported,
Pfizer,Total WW Pharmaceuticals,2012,Actual Data,53266.79226,Reported,
Pfizer,Total WW Pharmaceuticals,2013,Actual Data,50099.29009,Reported,
Pfizer,Total WW Pharmaceuticals,2014,Actual Data,48114.19572,Reported,
Pfizer,Total WW Pharmaceuticals,2015,Actual Data,47112.72996,Reported,
Pfizer,Total WW Pharmaceuticals,2016,Actual Data,50413.39119,Reported,
Pfizer,Total WW Pharmaceuticals,2017,Actual Data,51246.94141,Reported,
Pfizer,Total WW Pharmaceuticals,2018,Actual Data,52429.18008,Reported,
Pfizer,Total WW Pharmaceuticals,2019,Actual Data,51240.13336,Reported,
Pfizer,Total WW Pharmaceuticals,2020,Actual Data,49222.99966,Reported,
Pfizer,Total WW Pharmaceuticals,2021,Actual Data,81565,Reported,
Pfizer,Total WW Pharmaceuticals,2022,Actual Data,115780.1786,Forecast,
Pfizer,Total WW Pharmaceuticals,2023,Actual Data,90116.24569,Forecast,
Pfizer,Total WW Pharmaceuticals,2023,CAGR (%),3.0068867,Forecast,
Pfizer,Consumer Healthcare,2010,Actual Data,3977,Reported,
Pfizer,Consumer Healthcare,2011,Actual Data,4457.00799,Reported,
Pfizer,Consumer Healthcare,2012,Actual Data,2484.516526,Reported,
Pfizer,Consumer Healthcare,2013,Actual Data,2595.26756,Reported,
Pfizer,Consumer Healthcare,2014,Actual Data,2678.578002,Reported,
Pfizer,Consumer Healthcare,2015,Actual Data,2616.836706,Reported,
Pfizer,Consumer Healthcare,2016,Actual Data,2607.015348,Reported,
Pfizer,Consumer Healthcare,2017,Actual Data,2649.073047,Reported,
Pfizer,Consumer Healthcare,2018,Actual Data,3605,Reported,
Pfizer,Consumer Healthcare,2019,Actual Data,2098,Reported,
Pfizer,MedTech & Healthcare Supply,2015,Actual Data,404,Reported,
Pfizer,MedTech & Healthcare Supply,2016,Actual Data,1158,Reported,
Pfizer,MedTech & Healthcare Supply,2017,Actual Data,100.4,Reported,
Pfizer,Balancing OTC/MedTech,2010,Actual Data,-1054.464963,Reported,
Pfizer,Balancing OTC/MedTech,2011,Actual Data,-1080.630528,Reported,
Pfizer,Balancing OTC/MedTech,2012,Actual Data,-1094.30879,Reported,
Pfizer,Balancing OTC/MedTech,2013,Actual Data,-1110.55765,Reported,
Pfizer,Balancing OTC/MedTech,2014,Actual Data,-1187.773726,Reported,
Pfizer,Balancing OTC/MedTech,2015,Actual Data,-1282.566671,Reported,
Pfizer,Balancing OTC/MedTech,2016,Actual Data,-1354.406539,Reported,
Pfizer,Balancing OTC/MedTech,2017,Actual Data,-1450.414461,Reported,
Pfizer,Balancing OTC/MedTech,2018,Actual Data,-2387.180078,Reported,
Pfizer,Balancing OTC/MedTech,2019,Actual Data,-1588.133104,Reported,
Pfizer,Total WW Revenues,2010,Actual Data,67057,Reported,
Pfizer,Total WW Revenues,2011,Actual Data,61035,Reported,
Pfizer,Total WW Revenues,2012,Actual Data,54657,Reported,
Pfizer,Total WW Revenues,2013,Actual Data,51452,Reported,
Pfizer,Total WW Revenues,2014,Actual Data,49407,Reported,
Pfizer,Total WW Revenues,2015,Actual Data,48851,Reported,
Pfizer,Total WW Revenues,2016,Actual Data,52824,Reported,
Pfizer,Total WW Revenues,2017,Actual Data,52546,Reported,
Pfizer,Total WW Revenues,2018,Actual Data,40825,Reported,
Pfizer,Total WW Revenues,2019,Actual Data,40905.00026,Reported,
Pfizer,Total WW Revenues,2020,Actual Data,41650.99966,Reported,
Pfizer,Total WW Revenues,2021,Actual Data,81288,Reported,
Pfizer,Total WW Revenues,2022,Actual Data,115780.1786,Forecast,
Pfizer,Total WW Revenues,2023,Actual Data,90116.24569,Forecast,
Pfizer,Total WW Revenues,2023,CAGR (%),2.2995603,Forecast,
Pfizer,   of which WW Generics,2015,Actual Data,1249.621733,Reported,
