month,client_name,country_code,industry_name_level_1,industry_name_level_2,industry_code,industry_name,NAICS 2 Digit,NAICS 3 Digit,NAICS 4 Digit,sales_naics_3,sales_naics_4,sales_naics_5
2022-01-01,CRAVINGS COMPS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,7263.0,,
2022-01-01,DINE BRANDS GLOBAL INC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,75557.0,,
2022-01-01,DOJO 17 LLC,US,Cons Retail & Health,Consumer Durables & Apparel,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,8877.0,,
2022-01-01,E-BOGU.COM INC,US,Cons Retail & Health,Consumer Durables & Apparel,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,8877.0,,
2022-01-01,EAGLE COMMERCIAL REAL ESTATE LLC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,11994.0,,
2022-01-01,EAGLE FLOORING SOLUTIONS INC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,11994.0,,
2022-01-01,FARMACY BEAUTY LLC,US,Cons Retail & Health,Retailing & Services,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,32815.0,27379.0,
2022-01-01,FCR STATEN ISLAND LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,11994.0,,
2022-01-01,FCR WOODBRIDGE LLC,US,Cons Retail & Health,Retailing & Services,44211,Furniture Stores - DO NOT USE,44,442,4421,11994.0,,
2022-01-01,FENDI NORTH AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,25160.0,16996.0,
2022-01-01,FIKES WHOLESALE INC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,54919.0,,
2022-01-01,FLOWER TECH CENTER INC,US,Cons Retail & Health,Retailing & Services,45311,Florists - DO NOT USE,45,453,4531,14527.0,,
2022-01-01,FRESH INC,US,Cons Retail & Health,Consumer Durables & Apparel,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,32815.0,27379.0,
2022-01-01,FURNITURE CONCEPTS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,11994.0,,
2022-01-01,G INVESTORS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,54919.0,,
2022-01-01,GATEPIZZA LLC,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,75557.0,,
2022-01-01,GREENLAWN ROYALTY INDUSTRIES CORP,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76603.0,68441.0,
2022-01-01,H MART INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76603.0,68441.0,
2022-01-01,HEPHAISTOS BUILDING SUPPLIES INC,US,Not Assigned,Not Assigned,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,42170.0,37073.0,
2022-01-01,HERBALIFE INTERNATIONAL INC,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,102773.0,3576.0,
2022-01-01,HERBALIFE NUTRITION LTD,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,102773.0,3576.0,
2022-01-01,HLF FINANCING SARL,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,102773.0,3576.0,
2022-01-01,HLF FINANCING SARL LLC,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,102773.0,3576.0,
2022-01-01,HOUK GALLERY INC,US,Not Assigned,Not Assigned,45392,Art Dealers - DO NOT USE,45,453,4539,14527.0,,
2022-01-01,HUVEPHARMA INC,US,Cons Retail & Health,Health Care Equipment & Services,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,32815.0,27379.0,27379.0
2022-01-01,J&S KIDSWEAR INC,US,Cons Retail & Health,Retailing & Services,44813,Children's and Infants' Clothing Stores - DO NOT USE,44,448,4481,25160.0,16996.0,
2022-01-01,JACOB MILLER REALTY LLC,US,Not Assigned,Not Assigned,45112,Hobby Toy and Game Stores - DO NOT USE,45,451,4511,8877.0,,
2022-01-01,JAMARI CALIFORNIA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,25160.0,16996.0,
2022-01-01,JEROME ALEXANDER CONSULTING CORP,US,Not Assigned,Not Assigned,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,32815.0,27379.0,
2022-01-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76603.0,68441.0,
2022-01-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76603.0,68441.0,
2022-01-01,MARY KAY INC,US,Cons Retail & Health,Household & Personal Products,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,32815.0,27379.0,
2022-01-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76603.0,68441.0,
2022-01-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,25160.0,16996.0,3359.0
2022-01-01,MIDLAND OIL GROUP LLC,US,Cons Retail & Health,Retailing & Services,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,54919.0,,
2022-01-01,NATHANS FAMOUS OPERATING CORP,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,75557.0,,
2022-01-01,NEW DEAL LLC,US,Not Assigned,Not Assigned,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,14527.0,,
2022-01-01,NOGENT-SUR-OISE LLC,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,75557.0,,
2022-01-01,NORTH 43RD LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,75557.0,,
2022-01-01,NU SKIN ENTERPRISES INC,US,Cons Retail & Health,Household & Personal Products,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,102773.0,3576.0,
2022-01-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,42170.0,37073.0,
2022-01-01,PETCARERX INC,US,Not Assigned,Not Assigned,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,32815.0,27379.0,27379.0
2022-01-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,11994.0,,
2022-01-01,REGO ENTERPRISES LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,75557.0,,
2022-01-01,S J FUEL CO INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,102773.0,3576.0,3576.0
2022-01-01,SAN DIEGO INVESTMENT HOLDINGS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,54919.0,,
2022-01-01,SJ ENERGY PARTNERS INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,102773.0,3576.0,3576.0
2022-01-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,25160.0,16996.0,
2022-01-01,TELEFLORA LLC,US,Cons Retail & Health,Food Beverage & Tobacco,45311,Florists - DO NOT USE,45,453,4531,14527.0,,
2022-01-01,TIME OUT MARKET (CHICAGO) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,75557.0,,
2022-01-01,TIME OUT MARKET (MIAMI) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,75557.0,,
2022-01-01,TIME OUT MARKET (NEW YORK) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,75557.0,,
2022-01-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,129666.0,9964.0,
2022-01-01,USPETRO INC,US,Cons Retail & Health,Retailing & Services,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,54919.0,,
2022-01-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,11994.0,,
2022-01-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,25160.0,16996.0,
2022-01-01,VICTRON ENERGY INC,US,Energy & Commodities,Energy,45431,Fuel Dealers - DO NOT USE,45,454,4543,102773.0,3576.0,3576.0
2022-01-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,25160.0,,
2022-01-01,WEST VERNON ENERGY CORP,US,Not Assigned,Not Assigned,45431,Fuel Dealers - DO NOT USE,45,454,4543,102773.0,3576.0,3576.0
2022-01-01,WESTERN SADDLERY & SPORTING GOODS INC,US,Not Assigned,Not Assigned,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,8877.0,,
2022-01-01,WESTSIDE SUPERMARKET OF HUNTINGTON LTD,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76603.0,68441.0,
2022-01-01,WILSHIRE 5TH INC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,54919.0,,
2022-01-01,ZUCKER'S GIFTS INC,US,Cons Retail & Health,Consumer Durables & Apparel,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,14527.0,,
2021-12-01,1-800-FLOWERS.COM INC,US,Not Assigned,Not Assigned,45311,Florists - DO NOT USE,45,453,4531,14285.0,,
2021-12-01,1G4B LLC,US,Cons Retail & Health,Consumer Durables & Apparel,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,14285.0,,
2021-12-01,333 CROSSWAYS REALTY LLC,US,Not Assigned,Not Assigned,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,32797.0,27233.0,27233.0
2021-12-01,49TH BROADWAY LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,77583.0,,
2021-12-01,801 PARKRIDGE LLC,US,Not Assigned,Not Assigned,45411,Electronic Shopping and Mail-Order Houses - DO NOT USE,45,454,4541,95958.0,86969.0,
2021-12-01,ADORAMA INC,US,Cons Retail & Health,Retailing & Services,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,7224.0,,
2021-12-01,AMERICAN FASHION ACCESSORIES INC,US,Not Assigned,Not Assigned,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,14285.0,,
2021-12-01,B&R SALVAGE OF NEW YORK INC,US,Not Assigned,Not Assigned,45331,Used Merchandise Stores - DO NOT USE,45,453,4533,14285.0,,
2021-12-01,BARNELL REALTY,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,11219.0,,
2021-12-01,BERWIN INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,11219.0,,
2021-12-01,BEST SILVER INC,US,Not Assigned,Not Assigned,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,25051.0,16854.0,
2021-12-01,BROTHERS MAIL ORDER INDUSTRIES INC,US,Not Assigned,Not Assigned,45411,Electronic Shopping and Mail-Order Houses - DO NOT USE,45,454,4541,95958.0,86969.0,
2021-12-01,CELINE INC,US,Cons Retail & Health,Consumer Durables & Apparel,44832,Luggage and Leather Goods Stores - DO NOT USE,44,448,4483,25051.0,,
2021-12-01,CHIPOTLE MEXICAN GRILL INC,US,Not Assigned,Not Assigned,44529,Other Specialty Food Retailers,44,445,4452,76187.0,,
2021-12-01,COCO 1215 REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,11219.0,,
2021-12-01,CRAVINGS COMPS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,7224.0,,
2021-12-01,DINE BRANDS GLOBAL INC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,77583.0,,
2021-12-01,DOJO 17 LLC,US,Cons Retail & Health,Consumer Durables & Apparel,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,8968.0,,
2021-12-01,E-BOGU.COM INC,US,Cons Retail & Health,Consumer Durables & Apparel,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,8968.0,,
2021-12-01,EAGLE COMMERCIAL REAL ESTATE LLC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,11219.0,,
2021-12-01,EAGLE FLOORING SOLUTIONS INC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,11219.0,,
2021-12-01,FARMACY BEAUTY LLC,US,Cons Retail & Health,Retailing & Services,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,32797.0,27233.0,
2021-12-01,FCR STATEN ISLAND LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,11219.0,,
2021-12-01,FCR WOODBRIDGE LLC,US,Cons Retail & Health,Retailing & Services,44211,Furniture Stores - DO NOT USE,44,442,4421,11219.0,,
2021-12-01,FENDI NORTH AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,25051.0,16854.0,
2021-12-01,FIKES WHOLESALE INC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,55910.0,,
2021-12-01,FLOWER TECH CENTER INC,US,Cons Retail & Health,Retailing & Services,45311,Florists - DO NOT USE,45,453,4531,14285.0,,
2021-12-01,FRESH INC,US,Cons Retail & Health,Consumer Durables & Apparel,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,32797.0,27233.0,
2021-12-01,FURNITURE CONCEPTS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,11219.0,,
2021-12-01,G INVESTORS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,55910.0,,
2021-12-01,GATEPIZZA LLC,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,77583.0,,
2021-12-01,GREENLAWN ROYALTY INDUSTRIES CORP,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76187.0,68035.0,
2021-12-01,H MART INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76187.0,68035.0,
2021-12-01,HEPHAISTOS BUILDING SUPPLIES INC,US,Not Assigned,Not Assigned,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,41207.0,35947.0,
2021-12-01,HERBALIFE INTERNATIONAL INC,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,95958.0,3060.0,
2021-12-01,HERBALIFE NUTRITION LTD,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,95958.0,3060.0,
2021-12-01,HLF FINANCING SARL,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,95958.0,3060.0,
2021-12-01,HLF FINANCING SARL LLC,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,95958.0,3060.0,
2021-12-01,HOUK GALLERY INC,US,Not Assigned,Not Assigned,45392,Art Dealers - DO NOT USE,45,453,4539,14285.0,,
2021-12-01,HUVEPHARMA INC,US,Cons Retail & Health,Health Care Equipment & Services,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,32797.0,27233.0,27233.0
2021-12-01,J&S KIDSWEAR INC,US,Cons Retail & Health,Retailing & Services,44813,Children's and Infants' Clothing Stores - DO NOT USE,44,448,4481,25051.0,16854.0,
2021-12-01,JACOB MILLER REALTY LLC,US,Not Assigned,Not Assigned,45112,Hobby Toy and Game Stores - DO NOT USE,45,451,4511,8968.0,,
2021-12-01,JAMARI CALIFORNIA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,25051.0,16854.0,
2021-12-01,JEROME ALEXANDER CONSULTING CORP,US,Not Assigned,Not Assigned,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,32797.0,27233.0,
2021-12-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76187.0,68035.0,
2021-12-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76187.0,68035.0,
2021-12-01,MARY KAY INC,US,Cons Retail & Health,Household & Personal Products,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,32797.0,27233.0,
2021-12-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,76187.0,68035.0,
2021-12-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,25051.0,16854.0,3336.0
2021-12-01,MIDLAND OIL GROUP LLC,US,Cons Retail & Health,Retailing & Services,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,55910.0,,
2021-12-01,NATHANS FAMOUS OPERATING CORP,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,77583.0,,
2021-12-01,NEW DEAL LLC,US,Not Assigned,Not Assigned,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,14285.0,,
2021-12-01,NOGENT-SUR-OISE LLC,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,77583.0,,
2021-12-01,NORTH 43RD LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,77583.0,,
2021-12-01,NU SKIN ENTERPRISES INC,US,Cons Retail & Health,Household & Personal Products,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,95958.0,3060.0,
2021-12-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,41207.0,35947.0,
2021-12-01,PETCARERX INC,US,Not Assigned,Not Assigned,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,32797.0,27233.0,27233.0
2021-12-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,11219.0,,
2021-12-01,REGO ENTERPRISES LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,77583.0,,
2021-12-01,S J FUEL CO INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,95958.0,3060.0,3060.0
2021-12-01,SAN DIEGO INVESTMENT HOLDINGS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,55910.0,,
2021-12-01,SJ ENERGY PARTNERS INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,95958.0,3060.0,3060.0
2021-12-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,25051.0,16854.0,
2021-12-01,TELEFLORA LLC,US,Cons Retail & Health,Food Beverage & Tobacco,45311,Florists - DO NOT USE,45,453,4531,14285.0,,
2021-12-01,TIME OUT MARKET (CHICAGO) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,77583.0,,
2021-12-01,TIME OUT MARKET (MIAMI) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,77583.0,,
2021-12-01,TIME OUT MARKET (NEW YORK) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,77583.0,,
2021-12-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,120807.0,9953.0,
2021-12-01,USPETRO INC,US,Cons Retail & Health,Retailing & Services,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,55910.0,,
2021-12-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,11219.0,,
2021-12-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,25051.0,16854.0,
2021-12-01,VICTRON ENERGY INC,US,Energy & Commodities,Energy,45431,Fuel Dealers - DO NOT USE,45,454,4543,95958.0,3060.0,3060.0
2021-12-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,25051.0,,
2021-12-01,WEST VERNON ENERGY CORP,US,Not Assigned,Not Assigned,45431,Fuel Dealers - DO NOT USE,45,454,4543,95958.0,3060.0,3060.0
2021-12-01,WESTERN SADDLERY & SPORTING GOODS INC,US,Not Assigned,Not Assigned,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,8968.0,,
