year,state_code,state_name,measure_id,measure_short_desc,measure_desc,total_population,value
2014,AK,Alaska,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,291826,13.0
2014,AL,Alabama,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",965304,64.46849261994149
2014,AL,Alabama,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",965304,34.79485529947043
2014,AL,Alabama,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",965304,32.15838450892154
2014,AL,Alabama,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,965304,56.31930324540249
2014,AL,Alabama,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,965304,80.15570131274708
2014,AL,Alabama,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,965304,82.32492748398431
2014,AL,Alabama,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,965304,41.85750167822779
2014,AL,Alabama,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,965304,20.56126878164806
2014,AR,Arkansas,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",490373,59.55504218217561
2014,AR,Arkansas,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",490373,33.22160865300496
2014,AR,Arkansas,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",490373,31.464333884614366
2014,AR,Arkansas,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,490373,57.600825901915485
2014,AR,Arkansas,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,490373,73.36624916135268
2014,AR,Arkansas,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,490373,78.78139273573382
2014,AR,Arkansas,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,490373,36.17483996875848
2014,AR,Arkansas,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,490373,18.393927887546827
2014,AZ,Arizona,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",3896074,62.00014920147821
2014,AZ,Arizona,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",3896074,32.462262729096004
2014,AZ,Arizona,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",3896074,31.994674228466916
2014,AZ,Arizona,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,3896074,60.22796628092793
2014,AZ,Arizona,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,3896074,77.32764223677476
2014,AZ,Arizona,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,3896074,79.78700140192409
2014,AZ,Arizona,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,3896074,34.593885331746776
2014,AZ,Arizona,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,3896074,12.934067756413251
2014,CA,California,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",22367518,60.784088109373606
2014,CA,California,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",22367518,26.65132447417724
2014,CA,California,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",22367518,26.969301953842173
2014,CA,California,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,22367518,61.92869001826667
2014,CA,California,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,22367518,79.32167346864324
2014,CA,California,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,22367518,80.30379462754875
2014,CA,California,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,22367518,35.38774228325199
2014,CA,California,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,22367518,11.146291390041577
2014,CO,Colorado,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",2510323,63.56256007693034
2014,CO,Colorado,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",2510323,37.809244467743795
2014,CO,Colorado,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",2510323,32.9258307795451
2014,CO,Colorado,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,2510323,64.95810196536462
2014,CO,Colorado,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,2510323,73.24223711450678
2014,CO,Colorado,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,2510323,81.96532394436892
2014,CO,Colorado,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,2510323,29.118972658100173
2014,CO,Colorado,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,2510323,12.370914061656608
2014,CT,Connecticut,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",871494,63.31945062157628
2014,CT,Connecticut,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",871494,30.25734703853383
2014,CT,Connecticut,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",871494,32.80523916401031
2014,CT,Connecticut,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,871494,63.83299712906801
2014,CT,Connecticut,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,871494,79.99871863719086
2014,CT,Connecticut,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,871494,82.43639669349416
2014,CT,Connecticut,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,871494,39.01585426864671
2014,CT,Connecticut,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,871494,15.694189518229615
2014,DC,District of C,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",601723,66.9
2014,DC,District of C,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",601723,31.5
2014,DC,District of C,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",601723,28.699999999999996
2014,DC,District of C,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,601723,69.2
2014,DC,District of C,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,601723,79.9
2014,DC,District of C,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,601723,86.0
2014,DC,District of C,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,601723,35.2
2014,DC,District of C,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,601723,11.7
2014,DE,Delaware,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",70851,62.0
2014,DE,Delaware,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",70851,28.8
2014,DE,Delaware,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",70851,30.4
2014,DE,Delaware,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,70851,54.6
2014,DE,Delaware,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,70851,82.5
2014,DE,Delaware,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,70851,84.4
2014,DE,Delaware,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,70851,44.2
2014,DE,Delaware,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,70851,19.9
2014,FL,Florida,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",5166487,63.206811127174035
2014,FL,Florida,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",5166487,30.41803403357059
2014,FL,Florida,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",5166487,28.322974392464356
2014,FL,Florida,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,5166487,59.12486579372018
2014,FL,Florida,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,5166487,78.61723232827258
2014,FL,Florida,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,5166487,79.6206052197557
2014,FL,Florida,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,5166487,37.5890311540511
2014,FL,Florida,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,5166487,14.353931791563591
2014,GA,Georgia,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",1551770,63.62044284913357
2014,GA,Georgia,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",1551770,31.514858709731467
2014,GA,Georgia,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",1551770,29.45287955044884
2014,GA,Georgia,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,1551770,60.16389058945591
2014,GA,Georgia,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,1551770,79.71410131656108
2014,GA,Georgia,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,1551770,82.70976974680526
2014,GA,Georgia,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,1551770,40.92898006792244
2014,GA,Georgia,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,1551770,18.897541066008493
2014,HI,Hawaii,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",953207,63.2
2014,HI,Hawaii,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",953207,30.6
2014,HI,Hawaii,COREW,Core preventive services for older women,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",953207,32.9
2014,HI,Hawaii,DENTAL,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 Years,953207,69.8
2014,HI,Hawaii,MAMMOUSE,Mammography,Mammography use among women aged 50–74 Years,953207,80.0
2014,HI,Hawaii,PAPTEST,Pap Smear Test,Papanicolaou smear use among adult women aged 21–65 Years,953207,76.2
2014,HI,Hawaii,SLEEP,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 Years,953207,48.0
2014,HI,Hawaii,TEETHLOST,Teeth Loss,All teeth lost among adults aged >=65 Years,953207,7.0
2014,IA,Iowa,COLON_SCREEN,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",648396,64.39001227644835
2014,IA,Iowa,COREM,Core preventive services for older men,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",648396,36.910219989019055
