item_code,demographics_code,year,value,item_text,demographics_text
OWNDWELL,LB10,2020,7473,Owned dwellings,Hispanic or Latino origin of reference person
OWNDWELL,LB11,2020,7473,Owned dwellings,Region of residence
OWNDWELL,LB12,2020,7473,Owned dwellings,Occupation of reference person
OWNDWELL,LB14,2020,7473,Owned dwellings,Highest education level of any member
OWNDWELL,LB15,2020,7473,Owned dwellings,Deciles of income before taxes
OWNDWELL,LB16,2020,7473,Owned dwellings,Generation of reference person
OWNDWELL,LB17,2020,7473,Owned dwellings,Housing tenure
OWNDWELL,LB18,2020,7473,Owned dwellings,Type of area
OWNEXPEN,LB01,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Quintiles of income before taxes
OWNEXPEN,LB02,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Income before taxes
OWNEXPEN,LB04,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Age of reference person
OWNEXPEN,LB05,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Size of consumer unit
OWNEXPEN,LB06,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Composition of consumer unit
OWNEXPEN,LB07,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Number of earners
OWNEXPEN,LB09,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Race of reference person
OWNEXPEN,LB10,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Hispanic or Latino origin of reference person
OWNEXPEN,LB11,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Region of residence
OWNEXPEN,LB12,2020,2158,"Maintenance, rep., ins., oth. exp., owned dwelling",Occupation of reference person
OTHRFUEL,LB18,2020,105,Fuel oil and other fuels,Type of area
OTHRFUEL,LB17,2020,105,Fuel oil and other fuels,Housing tenure
OTHRFUEL,LB16,2020,105,Fuel oil and other fuels,Generation of reference person
OTHLODGE,LB16,2020,722,Other lodging,Generation of reference person
OTHLODGE,LB02,2020,722,Other lodging,Income before taxes
OTHLODGE,LB04,2020,722,Other lodging,Age of reference person
OTHLODGE,LB05,2020,722,Other lodging,Size of consumer unit
OTHLODGE,LB06,2020,722,Other lodging,Composition of consumer unit
OTHLODGE,LB07,2020,722,Other lodging,Number of earners
OTHLODGE,LB09,2020,722,Other lodging,Race of reference person
OTHLODGE,LB10,2020,722,Other lodging,Hispanic or Latino origin of reference person
OTHLODGE,LB11,2020,722,Other lodging,Region of residence
OTHLODGE,LB12,2020,722,Other lodging,Occupation of reference person
OTHLODGE,LB14,2020,722,Other lodging,Highest education level of any member
OTHLODGE,LB15,2020,722,Other lodging,Deciles of income before taxes
OTHLODGE,LB17,2020,722,Other lodging,Housing tenure
OTHRFUEL,LB15,2020,105,Fuel oil and other fuels,Deciles of income before taxes
OTHLODGE,LB18,2020,722,Other lodging,Type of area
OTHRFUEL,LB02,2020,105,Fuel oil and other fuels,Income before taxes
OTHRFUEL,LB04,2020,105,Fuel oil and other fuels,Age of reference person
OTHRFUEL,LB05,2020,105,Fuel oil and other fuels,Size of consumer unit
OTHRFUEL,LB06,2020,105,Fuel oil and other fuels,Composition of consumer unit
OTHRFUEL,LB07,2020,105,Fuel oil and other fuels,Number of earners
OTHRFUEL,LB09,2020,105,Fuel oil and other fuels,Race of reference person
OTHRFUEL,LB10,2020,105,Fuel oil and other fuels,Hispanic or Latino origin of reference person
OTHRFUEL,LB11,2020,105,Fuel oil and other fuels,Region of residence
OTHRFUEL,LB12,2020,105,Fuel oil and other fuels,Occupation of reference person
OTHRFUEL,LB14,2020,105,Fuel oil and other fuels,Highest education level of any member
HLTHINSR,LB14,2020,3667,Health insurance,Highest education level of any member
HLTHINSR,LB12,2020,3667,Health insurance,Occupation of reference person
HLTHINSR,LB11,2020,3667,Health insurance,Region of residence
FATSOILS,LB09,2020,133,Fats and oils,Race of reference person
FATSOILS,LB11,2020,133,Fats and oils,Region of residence
FATSOILS,LB12,2020,133,Fats and oils,Occupation of reference person
FATSOILS,LB14,2020,133,Fats and oils,Highest education level of any member
FATSOILS,LB15,2020,133,Fats and oils,Deciles of income before taxes
FATSOILS,LB16,2020,133,Fats and oils,Generation of reference person
FATSOILS,LB17,2020,133,Fats and oils,Housing tenure
FATSOILS,LB18,2020,133,Fats and oils,Type of area
FISHSEA,LB01,2020,170,Fish and seafood,Quintiles of income before taxes
FISHSEA,LB02,2020,170,Fish and seafood,Income before taxes
FISHSEA,LB04,2020,170,Fish and seafood,Age of reference person
FISHSEA,LB05,2020,170,Fish and seafood,Size of consumer unit
FISHSEA,LB06,2020,170,Fish and seafood,Composition of consumer unit
FISHSEA,LB07,2020,170,Fish and seafood,Number of earners
FISHSEA,LB09,2020,170,Fish and seafood,Race of reference person
FISHSEA,LB10,2020,170,Fish and seafood,Hispanic or Latino origin of reference person
FISHSEA,LB11,2020,170,Fish and seafood,Region of residence
FISHSEA,LB12,2020,170,Fish and seafood,Occupation of reference person
FISHSEA,LB14,2020,170,Fish and seafood,Highest education level of any member
FISHSEA,LB15,2020,170,Fish and seafood,Deciles of income before taxes
FISHSEA,LB16,2020,170,Fish and seafood,Generation of reference person
FISHSEA,LB17,2020,170,Fish and seafood,Housing tenure
FISHSEA,LB18,2020,170,Fish and seafood,Type of area
FOODAWAY,LB01,2020,2375,Food away from home,Quintiles of income before taxes
FOODAWAY,LB02,2020,2375,Food away from home,Income before taxes
FOODAWAY,LB04,2020,2375,Food away from home,Age of reference person
FATSOILS,LB10,2020,133,Fats and oils,Hispanic or Latino origin of reference person
FATSOILS,LB07,2020,133,Fats and oils,Number of earners
FOODAWAY,LB06,2020,2375,Food away from home,Composition of consumer unit
FATSOILS,LB06,2020,133,Fats and oils,Composition of consumer unit
CERBAKRY,LB12,2020,640,Cereals and bakery products,Occupation of reference person
CERBAKRY,LB14,2020,640,Cereals and bakery products,Highest education level of any member
CERBAKRY,LB15,2020,640,Cereals and bakery products,Deciles of income before taxes
CERBAKRY,LB16,2020,640,Cereals and bakery products,Generation of reference person
CERBAKRY,LB17,2020,640,Cereals and bakery products,Housing tenure
CERBAKRY,LB18,2020,640,Cereals and bakery products,Type of area
DAIRY,LB01,2020,474,Dairy products,Quintiles of income before taxes
DAIRY,LB02,2020,474,Dairy products,Income before taxes
DAIRY,LB04,2020,474,Dairy products,Age of reference person
DAIRY,LB05,2020,474,Dairy products,Size of consumer unit
DAIRY,LB06,2020,474,Dairy products,Composition of consumer unit
DAIRY,LB07,2020,474,Dairy products,Number of earners
DAIRY,LB09,2020,474,Dairy products,Race of reference person
DAIRY,LB10,2020,474,Dairy products,Hispanic or Latino origin of reference person
DAIRY,LB11,2020,474,Dairy products,Region of residence
DAIRY,LB12,2020,474,Dairy products,Occupation of reference person
DAIRY,LB14,2020,474,Dairy products,Highest education level of any member
DAIRY,LB15,2020,474,Dairy products,Deciles of income before taxes
DAIRY,LB16,2020,474,Dairy products,Generation of reference person
DAIRY,LB17,2020,474,Dairy products,Housing tenure
DAIRY,LB18,2020,474,Dairy products,Type of area
FATSOILS,LB01,2020,133,Fats and oils,Quintiles of income before taxes
FATSOILS,LB02,2020,133,Fats and oils,Income before taxes
FATSOILS,LB04,2020,133,Fats and oils,Age of reference person
FATSOILS,LB05,2020,133,Fats and oils,Size of consumer unit
FOODAWAY,LB05,2020,2375,Food away from home,Size of consumer unit
FOODAWAY,LB07,2020,2375,Food away from home,Number of earners
FRSHFRUT,LB04,2020,349,Fresh fruits,Age of reference person
FOODTOTL,LB06,2020,7316,Food,Composition of consumer unit
FOODTOTL,LB09,2020,7316,Food,Race of reference person
FOODTOTL,LB10,2020,7316,Food,Hispanic or Latino origin of reference person
FOODTOTL,LB11,2020,7316,Food,Region of residence
FOODTOTL,LB12,2020,7316,Food,Occupation of reference person
FOODTOTL,LB14,2020,7316,Food,Highest education level of any member
FOODTOTL,LB15,2020,7316,Food,Deciles of income before taxes
FOODTOTL,LB16,2020,7316,Food,Generation of reference person
FOODTOTL,LB17,2020,7316,Food,Housing tenure
FOODTOTL,LB18,2020,7316,Food,Type of area
FRESHVEG,LB01,2020,311,Fresh vegetables,Quintiles of income before taxes
FRESHVEG,LB02,2020,311,Fresh vegetables,Income before taxes
FRESHVEG,LB04,2020,311,Fresh vegetables,Age of reference person
FRESHVEG,LB05,2020,311,Fresh vegetables,Size of consumer unit
FRESHVEG,LB06,2020,311,Fresh vegetables,Composition of consumer unit
FRESHVEG,LB07,2020,311,Fresh vegetables,Number of earners
FRESHVEG,LB09,2020,311,Fresh vegetables,Race of reference person
FRESHVEG,LB10,2020,311,Fresh vegetables,Hispanic or Latino origin of reference person
FRESHVEG,LB11,2020,311,Fresh vegetables,Region of residence
FRESHVEG,LB12,2020,311,Fresh vegetables,Occupation of reference person
FRESHVEG,LB14,2020,311,Fresh vegetables,Highest education level of any member
FRESHVEG,LB15,2020,311,Fresh vegetables,Deciles of income before taxes
FRESHVEG,LB16,2020,311,Fresh vegetables,Generation of reference person
FRESHVEG,LB17,2020,311,Fresh vegetables,Housing tenure
FRESHVEG,LB18,2020,311,Fresh vegetables,Type of area
FRSHFRUT,LB01,2020,349,Fresh fruits,Quintiles of income before taxes
FOODTOTL,LB07,2020,7316,Food,Number of earners
FOODTOTL,LB05,2020,7316,Food,Size of consumer unit
FOODAWAY,LB09,2020,2375,Food away from home,Race of reference person
FOODTOTL,LB04,2020,7316,Food,Age of reference person
FOODAWAY,LB10,2020,2375,Food away from home,Hispanic or Latino origin of reference person
FOODAWAY,LB11,2020,2375,Food away from home,Region of residence
FOODAWAY,LB12,2020,2375,Food away from home,Occupation of reference person
FOODAWAY,LB14,2020,2375,Food away from home,Highest education level of any member
FOODAWAY,LB15,2020,2375,Food away from home,Deciles of income before taxes
FOODAWAY,LB16,2020,2375,Food away from home,Generation of reference person
FOODAWAY,LB17,2020,2375,Food away from home,Housing tenure
FOODAWAY,LB18,2020,2375,Food away from home,Type of area
FOODHOME,LB01,2020,4942,Food at home,Quintiles of income before taxes
FOODHOME,LB02,2020,4942,Food at home,Income before taxes
FOODHOME,LB04,2020,4942,Food at home,Age of reference person
FOODHOME,LB05,2020,4942,Food at home,Size of consumer unit
FOODHOME,LB06,2020,4942,Food at home,Composition of consumer unit
FOODHOME,LB07,2020,4942,Food at home,Number of earners
FOODHOME,LB09,2020,4942,Food at home,Race of reference person
FOODHOME,LB10,2020,4942,Food at home,Hispanic or Latino origin of reference person
FOODHOME,LB11,2020,4942,Food at home,Region of residence
FOODHOME,LB12,2020,4942,Food at home,Occupation of reference person
FOODHOME,LB14,2020,4942,Food at home,Highest education level of any member
FOODHOME,LB15,2020,4942,Food at home,Deciles of income before taxes
FOODHOME,LB16,2020,4942,Food at home,Generation of reference person
FOODHOME,LB17,2020,4942,Food at home,Housing tenure
FOODHOME,LB18,2020,4942,Food at home,Type of area
FOODTOTL,LB01,2020,7316,Food,Quintiles of income before taxes
FOODTOTL,LB02,2020,7316,Food,Income before taxes
CERBAKRY,LB11,2020,640,Cereals and bakery products,Region of residence
CERBAKRY,LB10,2020,640,Cereals and bakery products,Hispanic or Latino origin of reference person
CERBAKRY,LB09,2020,640,Cereals and bakery products,Race of reference person
TOYS,LB15,2020,170,"Toys, hobbies, and playground equipment",Deciles of income before taxes
TOYS,LB17,2020,170,"Toys, hobbies, and playground equipment",Housing tenure
TOYS,LB18,2020,170,"Toys, hobbies, and playground equipment",Type of area
TVAUDIO,LB01,2020,1049,Audio and visual equipment and services,Quintiles of income before taxes
TVAUDIO,LB02,2020,1049,Audio and visual equipment and services,Income before taxes
TVAUDIO,LB04,2020,1049,Audio and visual equipment and services,Age of reference person
TVAUDIO,LB05,2020,1049,Audio and visual equipment and services,Size of consumer unit
TVAUDIO,LB06,2020,1049,Audio and visual equipment and services,Composition of consumer unit
TVAUDIO,LB07,2020,1049,Audio and visual equipment and services,Number of earners
TVAUDIO,LB09,2020,1049,Audio and visual equipment and services,Race of reference person
TVAUDIO,LB10,2020,1049,Audio and visual equipment and services,Hispanic or Latino origin of reference person
TVAUDIO,LB11,2020,1049,Audio and visual equipment and services,Region of residence
TVAUDIO,LB12,2020,1049,Audio and visual equipment and services,Occupation of reference person
TVAUDIO,LB14,2020,1049,Audio and visual equipment and services,Highest education level of any member
TVAUDIO,LB15,2020,1049,Audio and visual equipment and services,Deciles of income before taxes
TVAUDIO,LB16,2020,1049,Audio and visual equipment and services,Generation of reference person
TVAUDIO,LB17,2020,1049,Audio and visual equipment and services,Housing tenure
TVAUDIO,LB18,2020,1049,Audio and visual equipment and services,Type of area
190904,LB01,2020,50,"Food prep. by consumer unit, out-of-town trips",Quintiles of income before taxes
190904,LB02,2020,50,"Food prep. by consumer unit, out-of-town trips",Income before taxes
190904,LB04,2020,50,"Food prep. by consumer unit, out-of-town trips",Age of reference person
190904,LB05,2020,50,"Food prep. by consumer unit, out-of-town trips",Size of consumer unit
190904,LB06,2020,50,"Food prep. by consumer unit, out-of-town trips",Composition of consumer unit
190904,LB07,2020,50,"Food prep. by consumer unit, out-of-town trips",Number of earners
190904,LB09,2020,50,"Food prep. by consumer unit, out-of-town trips",Race of reference person
190904,LB10,2020,50,"Food prep. by consumer unit, out-of-town trips",Hispanic or Latino origin of reference person
TOYS,LB16,2020,170,"Toys, hobbies, and playground equipment",Generation of reference person
TOYS,LB14,2020,170,"Toys, hobbies, and playground equipment",Highest education level of any member
CERBAKRY,LB07,2020,640,Cereals and bakery products,Number of earners
TOYS,LB12,2020,170,"Toys, hobbies, and playground equipment",Occupation of reference person
PETS,LB18,2020,690,Pets,Type of area
PETSPLAY,LB01,2020,859,"Pets, toys, and playground equipment",Quintiles of income before taxes
PETSPLAY,LB02,2020,859,"Pets, toys, and playground equipment",Income before taxes
PETSPLAY,LB04,2020,859,"Pets, toys, and playground equipment",Age of reference person
PETSPLAY,LB05,2020,859,"Pets, toys, and playground equipment",Size of consumer unit
PETSPLAY,LB06,2020,859,"Pets, toys, and playground equipment",Composition of consumer unit
PETSPLAY,LB07,2020,859,"Pets, toys, and playground equipment",Number of earners
PETSPLAY,LB09,2020,859,"Pets, toys, and playground equipment",Race of reference person
PETSPLAY,LB10,2020,859,"Pets, toys, and playground equipment",Hispanic or Latino origin of reference person
PETSPLAY,LB11,2020,859,"Pets, toys, and playground equipment",Region of residence
PETSPLAY,LB12,2020,859,"Pets, toys, and playground equipment",Occupation of reference person
PETSPLAY,LB14,2020,859,"Pets, toys, and playground equipment",Highest education level of any member
PETSPLAY,LB15,2020,859,"Pets, toys, and playground equipment",Deciles of income before taxes
PETSPLAY,LB16,2020,859,"Pets, toys, and playground equipment",Generation of reference person
PETSPLAY,LB17,2020,859,"Pets, toys, and playground equipment",Housing tenure
PETSPLAY,LB18,2020,859,"Pets, toys, and playground equipment",Type of area
TOYS,LB01,2020,170,"Toys, hobbies, and playground equipment",Quintiles of income before taxes
