payment_month,physician_type,state_code,total_amount
2018-02-01,Doctor of Dentistry,WI,35849.71
2018-02-01,Doctor of Dentistry,WV,9533.54
2018-02-01,Doctor of Dentistry,WY,7369.92
2018-03-01,Doctor of Dentistry,AE,4444.47
2018-03-01,Doctor of Dentistry,AK,8981.99
2018-03-01,Doctor of Dentistry,AL,65521.54
2018-03-01,Doctor of Dentistry,AP,373.95
2018-03-01,Doctor of Dentistry,AR,19294.63
2018-03-01,Doctor of Dentistry,AZ,216338.92
2018-03-01,Doctor of Dentistry,CA,1311121.29
2018-03-01,Doctor of Dentistry,CO,154983.71
2018-03-01,Doctor of Dentistry,CT,73048.82
2018-03-01,Doctor of Dentistry,DC,13643.64
2018-03-01,Doctor of Dentistry,DE,3456.61
2018-03-01,Doctor of Dentistry,FL,255792.61
2018-03-01,Doctor of Dentistry,GA,117289.66
2018-03-01,Doctor of Dentistry,HI,38739.159999999996
2018-03-01,Doctor of Dentistry,IA,26016.67
2018-03-01,Doctor of Dentistry,ID,20080.48
2018-03-01,Doctor of Dentistry,IL,293228.74
2018-03-01,Doctor of Dentistry,IN,72472.48
2018-03-01,Doctor of Dentistry,KS,97754.56999999999
2018-03-01,Doctor of Dentistry,KY,92556.41
2018-03-01,Doctor of Dentistry,LA,195851.16
2018-03-01,Doctor of Dentistry,MA,243918.86
2018-03-01,Doctor of Dentistry,MD,82142.39
2018-03-01,Doctor of Dentistry,ME,2958.54
2018-03-01,Doctor of Dentistry,MI,209771.95
2018-03-01,Doctor of Dentistry,MN,155672.65
2018-03-01,Doctor of Dentistry,MO,112357.23
2018-03-01,Doctor of Dentistry,MS,6551.7699999999995
2018-03-01,Doctor of Dentistry,MT,12518.77
2018-03-01,Doctor of Dentistry,NC,292402.35
2018-03-01,Doctor of Dentistry,ND,2157.41
2018-03-01,Doctor of Dentistry,NE,7791.99
2018-03-01,Doctor of Dentistry,NH,6625.39
2018-03-01,Doctor of Dentistry,NJ,142046.11000000002
2018-03-01,Doctor of Dentistry,NM,11099.720000000001
2018-03-01,Doctor of Dentistry,NV,50237.340000000004
2018-03-01,Doctor of Dentistry,NY,561194.4
2018-03-01,Doctor of Dentistry,OH,111576.36
2018-03-01,Doctor of Dentistry,OK,68764.93000000001
2018-03-01,Doctor of Dentistry,OR,93829.52
2018-03-01,Doctor of Dentistry,PA,261833.64
2018-03-01,Doctor of Dentistry,PR,4663.2699999999995
2018-03-01,Doctor of Dentistry,RI,11756.779999999999
2018-03-01,Doctor of Dentistry,SC,76261.19
2018-03-01,Doctor of Dentistry,SD,10391.48
2018-03-01,Doctor of Dentistry,TN,63621.18
2018-03-01,Doctor of Dentistry,TX,578127.88
2018-03-01,Doctor of Dentistry,US,6709144.68
2018-03-01,Doctor of Dentistry,UT,59961.86
2018-03-01,Doctor of Dentistry,VA,89690.48
2018-03-01,Doctor of Dentistry,VT,700.3399999999999
2018-03-01,Doctor of Dentistry,WA,226985.13
2018-03-01,Doctor of Dentistry,WI,55502.840000000004
2018-03-01,Doctor of Dentistry,WV,10921.12
2018-03-01,Doctor of Dentistry,WY,4118.3
2018-04-01,Doctor of Dentistry,AE,1661.56
2018-04-01,Doctor of Dentistry,AK,13476.45
2018-04-01,Doctor of Dentistry,AL,70005.31
2018-04-01,Doctor of Dentistry,AP,349.0
2018-04-01,Doctor of Dentistry,AR,15811.7
2018-04-01,Doctor of Dentistry,AZ,203427.24
2018-04-01,Doctor of Dentistry,CA,1259562.6
2018-04-01,Doctor of Dentistry,CO,138936.53
2018-04-01,Doctor of Dentistry,CT,126968.99
2018-04-01,Doctor of Dentistry,DC,9008.51
2018-04-01,Doctor of Dentistry,DE,4494.24
2018-04-01,Doctor of Dentistry,FL,353235.51
2018-04-01,Doctor of Dentistry,GA,121649.23
2018-04-01,Doctor of Dentistry,GU,50.0
2018-04-01,Doctor of Dentistry,HI,13630.63
2018-04-01,Doctor of Dentistry,IA,32545.89
2018-04-01,Doctor of Dentistry,ID,17077.13
2018-04-01,Doctor of Dentistry,IL,274795.68
2018-04-01,Doctor of Dentistry,IN,47418.23
2018-04-01,Doctor of Dentistry,KS,20520.41
2018-04-01,Doctor of Dentistry,KY,88317.21
2018-04-01,Doctor of Dentistry,LA,126596.08
2018-04-01,Doctor of Dentistry,MA,200479.08
2018-04-01,Doctor of Dentistry,MD,91966.34
2018-04-01,Doctor of Dentistry,ME,5163.59
2018-04-01,Doctor of Dentistry,MI,265231.85
2018-04-01,Doctor of Dentistry,MN,110654.69
2018-04-01,Doctor of Dentistry,MO,85290.37
2018-04-01,Doctor of Dentistry,MS,9949.23
2018-04-01,Doctor of Dentistry,MT,5718.04
2018-04-01,Doctor of Dentistry,NC,203850.41
2018-04-01,Doctor of Dentistry,ND,4846.81
2018-04-01,Doctor of Dentistry,NE,25109.07
2018-04-01,Doctor of Dentistry,NH,14542.83
2018-04-01,Doctor of Dentistry,NJ,357660.49
2018-04-01,Doctor of Dentistry,NM,18313.329999999998
2018-04-01,Doctor of Dentistry,NV,74681.7
2018-04-01,Doctor of Dentistry,NY,664332.6
2018-04-01,Doctor of Dentistry,OH,231333.81
2018-04-01,Doctor of Dentistry,OK,39911.97
2018-04-01,Doctor of Dentistry,OR,124165.08
2018-04-01,Doctor of Dentistry,PA,328069.9
2018-04-01,Doctor of Dentistry,PR,5876.68
2018-04-01,Doctor of Dentistry,RI,15102.64
2018-04-01,Doctor of Dentistry,SC,96492.15
2018-04-01,Doctor of Dentistry,SD,16791.58
2018-04-01,Doctor of Dentistry,TN,93040.21
2018-04-01,Doctor of Dentistry,TX,355246.57
2018-04-01,Doctor of Dentistry,US,6925240.7700000005
2018-04-01,Doctor of Dentistry,UT,55861.76
2018-04-01,Doctor of Dentistry,VA,193339.71
2018-04-01,Doctor of Dentistry,VI,100.0
2018-04-01,Doctor of Dentistry,VT,1011.8
2018-04-01,Doctor of Dentistry,WA,216811.35
2018-04-01,Doctor of Dentistry,WI,67086.03
2018-04-01,Doctor of Dentistry,WV,4048.61
2018-04-01,Doctor of Dentistry,WY,3622.36
2018-05-01,Doctor of Dentistry,AA,39.53
2018-05-01,Doctor of Dentistry,AE,560.79
2018-05-01,Doctor of Dentistry,AK,31793.81
2018-05-01,Doctor of Dentistry,AL,70314.62
2018-05-01,Doctor of Dentistry,AP,85.08
2018-05-01,Doctor of Dentistry,AR,13465.81
2018-05-01,Doctor of Dentistry,AZ,279134.4
2018-05-01,Doctor of Dentistry,CA,2361075.91
2018-05-01,Doctor of Dentistry,CO,119589.22
2018-05-01,Doctor of Dentistry,CT,99845.31999999999
2018-05-01,Doctor of Dentistry,DC,18706.85
2018-05-01,Doctor of Dentistry,DE,2786.42
2018-05-01,Doctor of Dentistry,FL,529675.49
2018-05-01,Doctor of Dentistry,GA,179038.89
2018-05-01,Doctor of Dentistry,HI,16577.11
2018-05-01,Doctor of Dentistry,IA,27158.920000000002
2018-05-01,Doctor of Dentistry,ID,18008.8
2018-05-01,Doctor of Dentistry,IL,379859.02999999997
2018-05-01,Doctor of Dentistry,IN,60872.75
2018-05-01,Doctor of Dentistry,KS,34409.88
2018-05-01,Doctor of Dentistry,KY,107502.56999999999
2018-05-01,Doctor of Dentistry,LA,49732.46
2018-05-01,Doctor of Dentistry,MA,115764.79000000001
2018-05-01,Doctor of Dentistry,MD,83266.89
2018-05-01,Doctor of Dentistry,ME,5817.49
2018-05-01,Doctor of Dentistry,MI,196838.16999999998
2018-05-01,Doctor of Dentistry,MN,189302.68
2018-05-01,Doctor of Dentistry,MO,95343.67
2018-05-01,Doctor of Dentistry,MS,12593.56
2018-05-01,Doctor of Dentistry,MT,1507.27
2018-05-01,Doctor of Dentistry,NC,302829.96
2018-05-01,Doctor of Dentistry,ND,3049.82
2018-05-01,Doctor of Dentistry,NE,12316.22
2018-05-01,Doctor of Dentistry,NH,11610.89
2018-05-01,Doctor of Dentistry,NJ,380084.67
2018-05-01,Doctor of Dentistry,NM,26415.44
2018-05-01,Doctor of Dentistry,NV,51739.09
2018-05-01,Doctor of Dentistry,NY,654689.48
2018-05-01,Doctor of Dentistry,OH,255061.85
2018-05-01,Doctor of Dentistry,OK,36285.09
2018-05-01,Doctor of Dentistry,OR,90171.06
2018-05-01,Doctor of Dentistry,PA,211449.56
2018-05-01,Doctor of Dentistry,PR,15990.86
2018-05-01,Doctor of Dentistry,RI,8213.46
2018-05-01,Doctor of Dentistry,SC,103609.29
2018-05-01,Doctor of Dentistry,SD,8043.69
2018-05-01,Doctor of Dentistry,TN,77718.81
2018-05-01,Doctor of Dentistry,TX,479192.11
2018-05-01,Doctor of Dentistry,US,8490203.95
2018-05-01,Doctor of Dentistry,UT,40694.93
2018-05-01,Doctor of Dentistry,VA,120418.9
2018-05-01,Doctor of Dentistry,VI,77.85
2018-05-01,Doctor of Dentistry,VT,1619.55
2018-05-01,Doctor of Dentistry,WA,413093.91000000003
2018-05-01,Doctor of Dentistry,WI,76960.59
2018-05-01,Doctor of Dentistry,WV,6391.09
2018-05-01,Doctor of Dentistry,WY,1807.6
2018-06-01,Doctor of Dentistry,AA,96.5
2018-06-01,Doctor of Dentistry,AE,209.59
2018-06-01,Doctor of Dentistry,AK,11882.050000000001
2018-06-01,Doctor of Dentistry,AL,100968.85
2018-06-01,Doctor of Dentistry,AP,52.879999999999995
2018-06-01,Doctor of Dentistry,AR,19721.579999999998
2018-06-01,Doctor of Dentistry,AZ,319449.83
2018-06-01,Doctor of Dentistry,CA,1450870.31
2018-06-01,Doctor of Dentistry,CO,154480.61000000002
2018-06-01,Doctor of Dentistry,CT,105828.16
2018-06-01,Doctor of Dentistry,DC,16663.78
2018-06-01,Doctor of Dentistry,DE,6047.41
2018-06-01,Doctor of Dentistry,FL,330812.26
2018-06-01,Doctor of Dentistry,GA,105414.5
2018-06-01,Doctor of Dentistry,HI,7268.05
2018-06-01,Doctor of Dentistry,IA,33765.68
2018-06-01,Doctor of Dentistry,ID,20417.19
2018-06-01,Doctor of Dentistry,IL,373606.18
2018-06-01,Doctor of Dentistry,IN,79005.20999999999
2018-06-01,Doctor of Dentistry,KS,23494.32
2018-06-01,Doctor of Dentistry,KY,61445.92
2018-06-01,Doctor of Dentistry,LA,164872.16
2018-06-01,Doctor of Dentistry,MA,348551.75
2018-06-01,Doctor of Dentistry,MD,71327.05
2018-06-01,Doctor of Dentistry,ME,5950.55
2018-06-01,Doctor of Dentistry,MI,181639.89
2018-06-01,Doctor of Dentistry,MN,127268.26
2018-06-01,Doctor of Dentistry,MO,47607.19
2018-06-01,Doctor of Dentistry,MS,12127.32
2018-06-01,Doctor of Dentistry,MT,7451.1
2018-06-01,Doctor of Dentistry,NC,194910.54
2018-06-01,Doctor of Dentistry,ND,6198.95
2018-06-01,Doctor of Dentistry,NE,52263.479999999996
2018-06-01,Doctor of Dentistry,NH,12625.68
2018-06-01,Doctor of Dentistry,NJ,197731.67
2018-06-01,Doctor of Dentistry,NM,71204.32
2018-06-01,Doctor of Dentistry,NV,71546.89
2018-06-01,Doctor of Dentistry,NY,969313.11
2018-06-01,Doctor of Dentistry,OH,93996.33
2018-06-01,Doctor of Dentistry,OK,61553.88
2018-06-01,Doctor of Dentistry,OR,83009.71
2018-06-01,Doctor of Dentistry,PA,191274.29
2018-06-01,Doctor of Dentistry,PR,4500.72
2018-06-01,Doctor of Dentistry,RI,22610.239999999998
2018-06-01,Doctor of Dentistry,SC,91495.3
2018-06-01,Doctor of Dentistry,SD,10074.25
2018-06-01,Doctor of Dentistry,TN,87392.12
2018-06-01,Doctor of Dentistry,TX,380962.74
2018-06-01,Doctor of Dentistry,US,7146795.44
2018-06-01,Doctor of Dentistry,UT,43278.16
2018-06-01,Doctor of Dentistry,VA,107479.17
2018-06-01,Doctor of Dentistry,VT,688.31
2018-06-01,Doctor of Dentistry,WA,156430.97
2018-06-01,Doctor of Dentistry,WI,43993.21
2018-06-01,Doctor of Dentistry,WV,2818.24
2018-06-01,Doctor of Dentistry,WY,1147.03
2018-07-01,Doctor of Dentistry,AA,141.76
2018-07-01,Doctor of Dentistry,AE,141.38
2018-07-01,Doctor of Dentistry,AK,5703.2
2018-07-01,Doctor of Dentistry,AL,41913.5
2018-07-01,Doctor of Dentistry,AP,38013.64
2018-07-01,Doctor of Dentistry,AR,18133.53
2018-07-01,Doctor of Dentistry,AZ,329177.02
2018-07-01,Doctor of Dentistry,CA,1110628.3
2018-07-01,Doctor of Dentistry,CO,103309.45
2018-07-01,Doctor of Dentistry,CT,87712.97
2018-07-01,Doctor of Dentistry,DC,14036.04
2018-07-01,Doctor of Dentistry,DE,1350.93
2018-07-01,Doctor of Dentistry,FL,492416.06
2018-07-01,Doctor of Dentistry,GA,99356.17
2018-07-01,Doctor of Dentistry,HI,15767.76
2018-07-01,Doctor of Dentistry,IA,30623.33
2018-07-01,Doctor of Dentistry,ID,18937.89
2018-07-01,Doctor of Dentistry,IL,192114.23
2018-07-01,Doctor of Dentistry,IN,50085.61
2018-07-01,Doctor of Dentistry,KS,20331.79
2018-07-01,Doctor of Dentistry,KY,92774.64
2018-07-01,Doctor of Dentistry,LA,55578.7
2018-07-01,Doctor of Dentistry,MA,156778.18
2018-07-01,Doctor of Dentistry,MD,64903.17
2018-07-01,Doctor of Dentistry,ME,6456.36
2018-07-01,Doctor of Dentistry,MI,230034.36000000002
2018-07-01,Doctor of Dentistry,MN,58199.0
2018-07-01,Doctor of Dentistry,MO,57510.34
2018-07-01,Doctor of Dentistry,MS,12793.29
2018-07-01,Doctor of Dentistry,MT,3385.48
2018-07-01,Doctor of Dentistry,NC,141310.36000000002
2018-07-01,Doctor of Dentistry,ND,5395.05
2018-07-01,Doctor of Dentistry,NE,10111.25
2018-07-01,Doctor of Dentistry,NH,13595.79
2018-07-01,Doctor of Dentistry,NJ,248930.84
2018-07-01,Doctor of Dentistry,NM,15081.26
2018-07-01,Doctor of Dentistry,NV,70175.36
2018-07-01,Doctor of Dentistry,NY,538687.78
2018-07-01,Doctor of Dentistry,OH,265874.83
2018-07-01,Doctor of Dentistry,OK,49122.55
2018-07-01,Doctor of Dentistry,OR,26968.77
2018-07-01,Doctor of Dentistry,PA,196738.73
2018-07-01,Doctor of Dentistry,PR,8007.86
2018-07-01,Doctor of Dentistry,RI,10570.75
2018-07-01,Doctor of Dentistry,SC,78045.45
2018-07-01,Doctor of Dentistry,SD,25471.670000000002
2018-07-01,Doctor of Dentistry,TN,60237.38
2018-07-01,Doctor of Dentistry,TX,759360.0599999999
2018-07-01,Doctor of Dentistry,US,6325806.15
2018-07-01,Doctor of Dentistry,UT,50402.69
2018-07-01,Doctor of Dentistry,VA,186025.23
2018-07-01,Doctor of Dentistry,VT,8120.84
2018-07-01,Doctor of Dentistry,WA,105836.14
2018-07-01,Doctor of Dentistry,WI,34892.24
2018-07-01,Doctor of Dentistry,WV,3544.9
2018-07-01,Doctor of Dentistry,WY,4990.29
2018-08-01,Doctor of Dentistry,AA,29.240000000000002
2018-08-01,Doctor of Dentistry,AE,3258.7200000000003
2018-08-01,Doctor of Dentistry,AK,1422.48
2018-08-01,Doctor of Dentistry,AL,34121.8
2018-08-01,Doctor of Dentistry,AP,2688.92
2018-08-01,Doctor of Dentistry,AR,11703.49
2018-08-01,Doctor of Dentistry,AZ,168927.27
2018-08-01,Doctor of Dentistry,CA,2074340.6700000002
2018-08-01,Doctor of Dentistry,CO,142551.0
2018-08-01,Doctor of Dentistry,CT,75989.25
2018-08-01,Doctor of Dentistry,DC,84382.45
2018-08-01,Doctor of Dentistry,DE,1745.7
2018-08-01,Doctor of Dentistry,FL,438579.94
2018-08-01,Doctor of Dentistry,FM,16.28
2018-08-01,Doctor of Dentistry,GA,147154.95
2018-08-01,Doctor of Dentistry,HI,10410.84
2018-08-01,Doctor of Dentistry,IA,65325.0
2018-08-01,Doctor of Dentistry,ID,17810.92
2018-08-01,Doctor of Dentistry,IL,299373.93
2018-08-01,Doctor of Dentistry,IN,53491.89
2018-08-01,Doctor of Dentistry,KS,39147.02
2018-08-01,Doctor of Dentistry,KY,97248.07
2018-08-01,Doctor of Dentistry,LA,52366.87
2018-08-01,Doctor of Dentistry,MA,204954.5
2018-08-01,Doctor of Dentistry,MD,61135.51
2018-08-01,Doctor of Dentistry,ME,3237.94
2018-08-01,Doctor of Dentistry,MI,153477.29
2018-08-01,Doctor of Dentistry,MN,60742.28
2018-08-01,Doctor of Dentistry,MO,60663.92
2018-08-01,Doctor of Dentistry,MS,13445.869999999999
2018-08-01,Doctor of Dentistry,MT,15694.939999999999
2018-08-01,Doctor of Dentistry,NC,262495.99
2018-08-01,Doctor of Dentistry,ND,5748.13
2018-08-01,Doctor of Dentistry,NE,25022.38
2018-08-01,Doctor of Dentistry,NH,10295.52
2018-08-01,Doctor of Dentistry,NJ,164434.15
2018-08-01,Doctor of Dentistry,NM,44915.47
2018-08-01,Doctor of Dentistry,NV,66141.42
2018-08-01,Doctor of Dentistry,NY,536621.96
2018-08-01,Doctor of Dentistry,OH,110998.06
2018-08-01,Doctor of Dentistry,OK,41002.21
2018-08-01,Doctor of Dentistry,OR,62062.36
2018-08-01,Doctor of Dentistry,PA,168391.94
2018-08-01,Doctor of Dentistry,PR,2848.92
2018-08-01,Doctor of Dentistry,PW,11.01
2018-08-01,Doctor of Dentistry,RI,4348.47
2018-08-01,Doctor of Dentistry,SC,59070.55
2018-08-01,Doctor of Dentistry,SD,9906.1
2018-08-01,Doctor of Dentistry,TN,72770.02
2018-08-01,Doctor of Dentistry,TX,355516.79
2018-08-01,Doctor of Dentistry,US,7056095.42
2018-08-01,Doctor of Dentistry,UT,89913.14
2018-08-01,Doctor of Dentistry,VA,62672.909999999996
2018-08-01,Doctor of Dentistry,VT,7717.620000000001
2018-08-01,Doctor of Dentistry,WA,439047.57
2018-08-01,Doctor of Dentistry,WI,49519.04
2018-08-01,Doctor of Dentistry,WV,7683.22
2018-08-01,Doctor of Dentistry,WY,1501.52
2018-09-01,Doctor of Dentistry,AE,365.34
2018-09-01,Doctor of Dentistry,AK,3401.89
2018-09-01,Doctor of Dentistry,AL,66454.35
2018-09-01,Doctor of Dentistry,AP,317.8
2018-09-01,Doctor of Dentistry,AR,9620.35
2018-09-01,Doctor of Dentistry,AZ,285219.73
2018-09-01,Doctor of Dentistry,CA,1313698.56
2018-09-01,Doctor of Dentistry,CO,157631.64
2018-09-01,Doctor of Dentistry,CT,78986.95
2018-09-01,Doctor of Dentistry,DC,36436.41
2018-09-01,Doctor of Dentistry,DE,4160.09
2018-09-01,Doctor of Dentistry,FL,325861.33
2018-09-01,Doctor of Dentistry,GA,109581.0
2018-09-01,Doctor of Dentistry,HI,10763.79
2018-09-01,Doctor of Dentistry,IA,27037.02
2018-09-01,Doctor of Dentistry,ID,12557.54
2018-09-01,Doctor of Dentistry,IL,289546.2
2018-09-01,Doctor of Dentistry,IN,56787.53
2018-09-01,Doctor of Dentistry,KS,39740.99
2018-09-01,Doctor of Dentistry,KY,44850.73
2018-09-01,Doctor of Dentistry,LA,49554.29
2018-09-01,Doctor of Dentistry,MA,147364.45
2018-09-01,Doctor of Dentistry,MD,75409.5
2018-09-01,Doctor of Dentistry,ME,6493.11
2018-09-01,Doctor of Dentistry,MI,201325.08
2018-09-01,Doctor of Dentistry,MN,65342.78
2018-09-01,Doctor of Dentistry,MO,48398.79
2018-09-01,Doctor of Dentistry,MS,17469.27
2018-09-01,Doctor of Dentistry,MT,22349.76
2018-09-01,Doctor of Dentistry,NC,269849.89
2018-09-01,Doctor of Dentistry,ND,2698.07
2018-09-01,Doctor of Dentistry,NE,25159.26
2018-09-01,Doctor of Dentistry,NH,25947.81
2018-09-01,Doctor of Dentistry,NJ,103762.85
2018-09-01,Doctor of Dentistry,NM,15559.85
2018-09-01,Doctor of Dentistry,NV,62167.89
2018-09-01,Doctor of Dentistry,NY,673759.42
2018-09-01,Doctor of Dentistry,OH,122352.37
2018-09-01,Doctor of Dentistry,OK,48846.62
2018-09-01,Doctor of Dentistry,OR,73906.78
2018-09-01,Doctor of Dentistry,PA,192802.93
2018-09-01,Doctor of Dentistry,PR,2665.3
2018-09-01,Doctor of Dentistry,RI,23219.52
2018-09-01,Doctor of Dentistry,SC,108298.45
2018-09-01,Doctor of Dentistry,SD,8312.28
2018-09-01,Doctor of Dentistry,TN,70985.44
2018-09-01,Doctor of Dentistry,TX,448932.85
2018-09-01,Doctor of Dentistry,US,6149086.86
2018-09-01,Doctor of Dentistry,UT,38846.63
2018-09-01,Doctor of Dentistry,VA,129667.03
2018-09-01,Doctor of Dentistry,VI,256.88
2018-09-01,Doctor of Dentistry,VT,658.21
2018-09-01,Doctor of Dentistry,WA,119618.82
2018-09-01,Doctor of Dentistry,WI,65301.64
2018-09-01,Doctor of Dentistry,WV,7537.05
2018-09-01,Doctor of Dentistry,WY,1246.75
2018-10-01,Doctor of Dentistry,AA,178.36
2018-10-01,Doctor of Dentistry,AE,728.88
2018-10-01,Doctor of Dentistry,AK,13440.16
2018-10-01,Doctor of Dentistry,AL,64617.32
2018-10-01,Doctor of Dentistry,AP,1454.6200000000001
2018-10-01,Doctor of Dentistry,AR,14165.789999999999
2018-10-01,Doctor of Dentistry,AZ,283697.99
2018-10-01,Doctor of Dentistry,CA,7447722.430000001
2018-10-01,Doctor of Dentistry,CO,114261.66
2018-10-01,Doctor of Dentistry,CT,80880.76
2018-10-01,Doctor of Dentistry,DC,15846.05
2018-10-01,Doctor of Dentistry,DE,11243.29
2018-10-01,Doctor of Dentistry,FL,358773.89
2018-10-01,Doctor of Dentistry,GA,249753.67
2018-10-01,Doctor of Dentistry,HI,15861.06
2018-10-01,Doctor of Dentistry,IA,39833.57
2018-10-01,Doctor of Dentistry,ID,25887.59
2018-10-01,Doctor of Dentistry,IL,370939.85
2018-10-01,Doctor of Dentistry,IN,86940.33
2018-10-01,Doctor of Dentistry,KS,87959.92
2018-10-01,Doctor of Dentistry,KY,109734.13
2018-10-01,Doctor of Dentistry,LA,56866.44
2018-10-01,Doctor of Dentistry,MA,164497.96
2018-10-01,Doctor of Dentistry,MD,132326.62
2018-10-01,Doctor of Dentistry,ME,8108.22
2018-10-01,Doctor of Dentistry,MI,198292.86000000002
2018-10-01,Doctor of Dentistry,MN,85304.39
2018-10-01,Doctor of Dentistry,MO,130927.59
2018-10-01,Doctor of Dentistry,MS,44150.69
2018-10-01,Doctor of Dentistry,MT,16472.420000000002
2018-10-01,Doctor of Dentistry,NC,298660.74
2018-10-01,Doctor of Dentistry,ND,8325.1
2018-10-01,Doctor of Dentistry,NE,14254.26
2018-10-01,Doctor of Dentistry,NH,16124.02
2018-10-01,Doctor of Dentistry,NJ,438829.75
2018-10-01,Doctor of Dentistry,NM,12993.039999999999
2018-10-01,Doctor of Dentistry,NV,89786.31
2018-10-01,Doctor of Dentistry,NY,816283.76
2018-10-01,Doctor of Dentistry,OH,313281.64
2018-10-01,Doctor of Dentistry,OK,67380.31999999999
2018-10-01,Doctor of Dentistry,OR,104923.05
2018-10-01,Doctor of Dentistry,PA,401293.22000000003
2018-10-01,Doctor of Dentistry,PR,2892.42
2018-10-01,Doctor of Dentistry,PW,65.33
2018-10-01,Doctor of Dentistry,RI,9569.33
2018-10-01,Doctor of Dentistry,SC,86277.88
2018-10-01,Doctor of Dentistry,SD,5966.41
2018-10-01,Doctor of Dentistry,TN,102169.9
2018-10-01,Doctor of Dentistry,TX,462924.73
2018-10-01,Doctor of Dentistry,US,13887540.75
2018-10-01,Doctor of Dentistry,UT,62061.22
2018-10-01,Doctor of Dentistry,VA,107465.36
2018-10-01,Doctor of Dentistry,VT,2135.99
2018-10-01,Doctor of Dentistry,WA,148737.99
2018-10-01,Doctor of Dentistry,WI,73898.78
2018-10-01,Doctor of Dentistry,WV,9114.45
2018-10-01,Doctor of Dentistry,WY,1257.24
2018-11-01,Doctor of Dentistry,AE,539.02
2018-11-01,Doctor of Dentistry,AK,3952.61
2018-11-01,Doctor of Dentistry,AL,42626.45
2018-11-01,Doctor of Dentistry,AP,50.0
2018-11-01,Doctor of Dentistry,AR,14542.49
2018-11-01,Doctor of Dentistry,AZ,171818.4
2018-11-01,Doctor of Dentistry,CA,1984404.42
2018-11-01,Doctor of Dentistry,CO,117157.13
2018-11-01,Doctor of Dentistry,CT,70514.44
2018-11-01,Doctor of Dentistry,DC,18262.28
2018-11-01,Doctor of Dentistry,DE,8638.85
2018-11-01,Doctor of Dentistry,FL,300367.21
2018-11-01,Doctor of Dentistry,GA,239543.72
2018-11-01,Doctor of Dentistry,HI,8739.94
2018-11-01,Doctor of Dentistry,IA,45427.05
2018-11-01,Doctor of Dentistry,ID,91832.78
2018-11-01,Doctor of Dentistry,IL,234056.99
2018-11-01,Doctor of Dentistry,IN,81296.73
2018-11-01,Doctor of Dentistry,KS,29298.86
2018-11-01,Doctor of Dentistry,KY,97254.86
2018-11-01,Doctor of Dentistry,LA,43114.950000000004
2018-11-01,Doctor of Dentistry,MA,220717.5
2018-11-01,Doctor of Dentistry,MD,86519.57
2018-11-01,Doctor of Dentistry,ME,5414.91
2018-11-01,Doctor of Dentistry,MI,369154.83
2018-11-01,Doctor of Dentistry,MN,110926.51
2018-11-01,Doctor of Dentistry,MO,100881.07
2018-11-01,Doctor of Dentistry,MS,25739.260000000002
2018-11-01,Doctor of Dentistry,MT,8085.05
2018-11-01,Doctor of Dentistry,NC,232254.44
2018-11-01,Doctor of Dentistry,ND,799.65
2018-11-01,Doctor of Dentistry,NE,14935.58
2018-11-01,Doctor of Dentistry,NH,28040.23
2018-11-01,Doctor of Dentistry,NJ,259565.3
2018-11-01,Doctor of Dentistry,NM,23994.4
2018-11-01,Doctor of Dentistry,NV,78834.05
2018-11-01,Doctor of Dentistry,NY,527796.97
2018-11-01,Doctor of Dentistry,OH,180469.27
2018-11-01,Doctor of Dentistry,OK,51161.55
2018-11-01,Doctor of Dentistry,OR,54357.939999999995
2018-11-01,Doctor of Dentistry,PA,262966.19
2018-11-01,Doctor of Dentistry,PR,4102.55
2018-11-01,Doctor of Dentistry,RI,24913.99
2018-11-01,Doctor of Dentistry,SC,116386.37
2018-11-01,Doctor of Dentistry,SD,1820.26
2018-11-01,Doctor of Dentistry,TN,67159.76
2018-11-01,Doctor of Dentistry,TX,318794.44
2018-11-01,Doctor of Dentistry,US,7575979.32
2018-11-01,Doctor of Dentistry,UT,49271.84
2018-11-01,Doctor of Dentistry,VA,120054.71
2018-11-01,Doctor of Dentistry,VI,384.0
2018-11-01,Doctor of Dentistry,VT,4213.37
2018-11-01,Doctor of Dentistry,WA,530947.09
2018-11-01,Doctor of Dentistry,WI,77571.12
2018-11-01,Doctor of Dentistry,WV,9575.57
2018-11-01,Doctor of Dentistry,WY,4730.8
2018-12-01,Doctor of Dentistry,AA,571.0
2018-12-01,Doctor of Dentistry,AE,321.65
2018-12-01,Doctor of Dentistry,AK,2066.96
2018-12-01,Doctor of Dentistry,AL,26992.1
2018-12-01,Doctor of Dentistry,AP,292.04
2018-12-01,Doctor of Dentistry,AR,20791.03
2018-12-01,Doctor of Dentistry,AZ,987156.9500000001
2018-12-01,Doctor of Dentistry,CA,1688132.09
2018-12-01,Doctor of Dentistry,CO,115919.83
2018-12-01,Doctor of Dentistry,CT,117507.01
2018-12-01,Doctor of Dentistry,DC,16791.11
2018-12-01,Doctor of Dentistry,DE,2846.88
2018-12-01,Doctor of Dentistry,FL,544630.96
2018-12-01,Doctor of Dentistry,GA,163127.63999999998
2018-12-01,Doctor of Dentistry,HI,12969.76
2018-12-01,Doctor of Dentistry,IA,87853.03
2018-12-01,Doctor of Dentistry,ID,98990.7
2018-12-01,Doctor of Dentistry,IL,408183.51
2018-12-01,Doctor of Dentistry,IN,70442.42
2018-12-01,Doctor of Dentistry,KS,40277.09
