naics_code,year,month,value,industry_name
31181-,2021,12,166.441,Bread and Bakery Product Manufacturing
3118--,2021,12,157.768,Cookie Cracker and Pasta Manufacturing
31171-,2021,12,182.751,Seafood Product Preparation and Packaging
31161-,2021,12,218.752,Animal Slaughtering and Processing
31151-,2021,12,157.790,Dairy Product (except Frozen) Manufacturing
31142-,2021,12,157.967,Fruit and Vegetable Canning Pickling and Drying
31141-,2021,12,142.475,Frozen Food Manufacturing
31135-,2021,12,110.397,Chocolate and Confectionery Manufacturing
31134-,2021,12,163.828,Nonchocolate Confectionery Manufacturing
31123-,2021,12,140.145,Breakfast Cereal Manufacturing
23811X,2021,12,161.966,Flooring Contractors
23811X,2021,12,161.966,All Other Specialty Trade Contractors
23811X,2021,12,161.966,Other Foundation Structure and Building Exterior Contractors
23811X,2021,12,161.966,Masonry Contractors
236221,2021,12,195.262,Commercial and Institutional Building Construction
236211,2021,12,159.021,Other Heavy and Civil Engineering Construction
236211,2021,12,159.021,Highway Street and Bridge Construction
236211,2021,12,159.021,Oil and Gas Pipeline and Related Structures Construction
1133--,2021,12,215.013,Logging
924126,2021,11,156.038,National Security
8113--,2021,11,152.992,Commercial machinery repair and maintenance
721---,2021,11,172.836,Accommodation
71394-,2021,11,110.671,Fitness and Recreational Sports Centers
71391-,2021,11,139.083,All Other Amusement and Recreation Industries
62311-,2021,11,163.640,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2021,11,165.570,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2021,11,158.017,General Medical and Surgical Hospitals
62199-,2021,11,122.195,All Other Ambulatory Health Care Services
62151-,2021,11,103.785,Medical and Diagnostic Laboratories
62121-,2021,11,123.275,Offices of Dentists
62111-,2021,11,143.312,Offices of Physicians
6211--,2021,11,143.312,Offices of physicians
5621--,2021,11,156.273,All Other Waste Management Services
56172-,2021,11,126.381,Landscaping Services
561612,2021,11,139.851,Security Systems Services
56151-,2021,11,98.018,Tour Operators
5613--,2021,11,153.106,Employment services
54181-,2021,11,116.324,Other Services Related to Advertising
54161-,2021,11,126.850,Management Consulting Services
5413--,2021,11,175.867,Testing Laboratories and Services
5411--,2021,11,245.086,Legal services
53131-,2021,11,122.446,Other Activities Related to Real Estate
53131-,2021,11,122.446,Real Estate Property Managers
53121-,2021,11,173.093,Offices of Real Estate Agents and Brokers
53112-,2021,11,132.595,Lessors of Nonresidential Buildings (except Miniwarehouses)
53112-,2021,11,132.595,Lessors of Other Real Estate Property
53112-,2021,11,132.595,Lessors of Residential Buildings and Dwellings
53112-,2021,11,132.595,Lessors of Nonfinancial Intangible Assets (except Copyrighte
52421-,2021,11,113.169,Other Insurance Related Activities
52411-,2021,11,149.613,Direct Life Health and Medical Insurance Carriers
5221--,2021,11,102.451,Trusts Estates and Agency Accounts
51121-,2021,11,93.078,Software Publishers - DO NOT USE
511---,2021,11,119.537,Record Production and Distribution
48851-,2021,11,148.243,Freight Transportation Arrangement
45431-,2021,11,213.085,Other Direct Selling Establishments - DO NOT USE
45431-,2021,11,213.085,Fuel Dealers - DO NOT USE
454110,2021,11,123.196,Electronic Shopping and Mail-Order Houses - DO NOT USE
45112-,2021,11,82.614,Hobby Toy and Game Stores - DO NOT USE
45111-,2021,11,171.540,Sporting Goods Stores - DO NOT USE
44831-,2021,11,172.861,Jewelry Stores - DO NOT USE
4481--,2021,11,149.908,Clothing stores
4471--,2021,11,150.912,Gasoline Stations with Convenience Stores - DO NOT USE
44611-,2021,11,175.904,Pharmacies and Drug Stores - DO NOT USE
4461--,2021,11,148.596,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE
4452--,2021,11,204.175,Other Specialty Food Retailers
44511-,2021,11,185.129,Supermarkets and Other Grocery Retailers (except Convenience
4441--,2021,11,196.066,Other Building Material Dealers - DO NOT USE
4431--,2021,11,80.397,Electronics and Appliance Stores - DO NOT USE
44221-,2021,11,180.286,Floor Covering Stores - DO NOT USE
44211-,2021,11,194.376,Furniture Stores - DO NOT USE
44131-,2021,11,217.015,Automotive Parts and Accessories Stores - DO NOT USE
4249--,2021,11,111.402,Miscellaneous nondurable goods merchant wholesalers
4248--,2021,11,105.140,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
4247--,2021,11,112.907,Petroleum and Petroleum Products Merchant Wholesalers (excep
4244--,2021,11,105.075,Grocery and related product merchant wholesalers
4243--,2021,11,94.580,Apparel and piece goods merchant wholesalers
4242--,2021,11,106.066,Drugs and Druggists' Sundries Merchant Wholesalers
4239--,2021,11,130.762,Miscellaneous durable goods merchant wholesalers (except materials recyclers)
4238--,2021,11,108.580,"Machinery, equipment, and supplies merchant wholesalers"
4236--,2021,11,128.917,Household appliances and electrical and electronic goods merchant wholesalers
4234--,2021,11,112.551,Professional and commercial equipment and supplies merchant wholesalers
4233--,2021,11,146.129,Lumber and other construction materials merchant wholesalers
4232--,2021,11,123.168,Furniture and home furnishing merchant wholesalers
4231--,2021,11,117.212,Motor Vehicle Supplies and New Parts Merchant Wholesalers
33999-,2021,11,144.032,All Other Miscellaneous Manufacturing
33995-,2021,11,135.396,Sign Manufacturing
33992-,2021,11,129.603,Sporting and Athletic Goods Manufacturing
33991-,2021,11,236.439,Jewelry and Silverware Manufacturing
33911-,2021,11,123.531,Medical Equipment and Supplies Manufacturing
33791-,2021,11,169.878,Mattress Manufacturing
33712-,2021,11,160.908,Household and Institutional Furniture Manufacturing
33599-,2021,11,152.405,All Other Electrical Equipment and Component Manufacturing
33591-,2021,11,176.077,Battery Manufacturing
33512-,2021,11,150.673,Lighting Fixture Manufacturing - DO NOT USE
33511-,2021,11,79.678,Electric Lamp Bulb and Part Manufacturing - DO NOT USE
33451-,2021,11,131.584,Navigational Measuring Electromedical and Control Instrument
33221-,2021,11,144.074,Cutlery and Handtool Manufacturing
33211-,2021,11,181.012,Forging and Stamping
32619-,2021,11,167.733,Other Plastics Product Manufacturing
32616-,2021,11,139.986,Plastics Bottle Manufacturing
32599-,2021,11,161.604,All Other Chemical Product and Preparation Manufacturing
32562-,2021,11,116.834,Toilet Preparation Manufacturing
32561-,2021,11,159.241,Soap and Cleaning Compound Manufacturing
32541-,2021,11,220.229,Pharmaceutical and Medicine Manufacturing
32531-,2021,11,281.634,Fertilizer and Compost Manufacturing
32518-,2021,11,324.794,Other Basic Inorganic Chemical Manufacturing
31699-,2021,11,140.697,Other Leather and Allied Product Manufacturing
31621-,2021,11,142.433,Footwear Manufacturing
31611-,2021,11,199.197,Leather and Hide Tanning and Finishing
31599-,2021,11,142.574,Apparel Accessories and Other Apparel Manufacturing
31524-,2021,11,108.986,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2021,11,128.319,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
31411-,2021,11,187.469,Carpet and Rug Mills
31331-,2021,11,179.883,Textile and Fabric Finishing Mills
31223-,2021,11,997.684,Tobacco Manufacturing
31214-,2021,11,102.311,Distilleries
31213-,2021,11,131.970,Wineries
31212-,2021,11,143.125,Breweries
31211-,2021,11,153.589,Soft Drink and Ice Manufacturing
31199-,2021,11,142.701,All Other Food Manufacturing
31194-,2021,11,171.835,Seasoning and Dressing Manufacturing
31191-,2021,11,157.350,Snack Food Manufacturing
31181-,2021,11,165.323,Bread and Bakery Product Manufacturing
3118--,2021,11,156.762,Cookie Cracker and Pasta Manufacturing
31171-,2021,11,181.747,Seafood Product Preparation and Packaging
31161-,2021,11,222.738,Animal Slaughtering and Processing
31151-,2021,11,154.297,Dairy Product (except Frozen) Manufacturing
31142-,2021,11,156.872,Fruit and Vegetable Canning Pickling and Drying
31141-,2021,11,141.968,Frozen Food Manufacturing
31135-,2021,11,110.631,Chocolate and Confectionery Manufacturing
31134-,2021,11,162.955,Nonchocolate Confectionery Manufacturing
31123-,2021,11,138.544,Breakfast Cereal Manufacturing
23811X,2021,11,161.652,Flooring Contractors
23811X,2021,11,161.652,All Other Specialty Trade Contractors
23811X,2021,11,161.652,Other Foundation Structure and Building Exterior Contractors
23811X,2021,11,161.652,Masonry Contractors
236221,2021,11,195.057,Commercial and Institutional Building Construction
236211,2021,11,158.436,Other Heavy and Civil Engineering Construction
236211,2021,11,158.436,Highway Street and Bridge Construction
236211,2021,11,158.436,Oil and Gas Pipeline and Related Structures Construction
1133--,2021,11,213.558,Logging
924126,2021,10,155.994,National Security
8113--,2021,10,152.729,Commercial machinery repair and maintenance
721---,2021,10,171.550,Accommodation
71394-,2021,10,110.671,Fitness and Recreational Sports Centers
71391-,2021,10,134.828,All Other Amusement and Recreation Industries
62311-,2021,10,163.172,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2021,10,165.175,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2021,10,157.930,General Medical and Surgical Hospitals
62199-,2021,10,121.920,All Other Ambulatory Health Care Services
62151-,2021,10,103.817,Medical and Diagnostic Laboratories
62121-,2021,10,123.275,Offices of Dentists
62111-,2021,10,142.945,Offices of Physicians
6211--,2021,10,142.945,Offices of physicians
5621--,2021,10,156.163,All Other Waste Management Services
56172-,2021,10,126.078,Landscaping Services
561612,2021,10,139.895,Security Systems Services
56151-,2021,10,98.422,Tour Operators
5613--,2021,10,151.774,Employment services
54181-,2021,10,111.332,Other Services Related to Advertising
54161-,2021,10,127.331,Management Consulting Services
5413--,2021,10,175.733,Testing Laboratories and Services
5411--,2021,10,245.326,Legal services
53131-,2021,10,122.183,Other Activities Related to Real Estate
53131-,2021,10,122.183,Real Estate Property Managers
53121-,2021,10,172.635,Offices of Real Estate Agents and Brokers
53112-,2021,10,132.399,Lessors of Nonresidential Buildings (except Miniwarehouses)
53112-,2021,10,132.399,Lessors of Other Real Estate Property
53112-,2021,10,132.399,Lessors of Residential Buildings and Dwellings
53112-,2021,10,132.399,Lessors of Nonfinancial Intangible Assets (except Copyrighte
52421-,2021,10,113.209,Other Insurance Related Activities
52411-,2021,10,149.635,Direct Life Health and Medical Insurance Carriers
5221--,2021,10,100.597,Trusts Estates and Agency Accounts
51121-,2021,10,93.238,Software Publishers - DO NOT USE
511---,2021,10,119.476,Record Production and Distribution
48851-,2021,10,149.069,Freight Transportation Arrangement
45431-,2021,10,216.181,Other Direct Selling Establishments - DO NOT USE
45431-,2021,10,216.181,Fuel Dealers - DO NOT USE
454110,2021,10,127.987,Electronic Shopping and Mail-Order Houses - DO NOT USE
45112-,2021,10,82.617,Hobby Toy and Game Stores - DO NOT USE
45111-,2021,10,170.621,Sporting Goods Stores - DO NOT USE
44831-,2021,10,173.795,Jewelry Stores - DO NOT USE
4481--,2021,10,143.869,Clothing stores
4471--,2021,10,140.089,Gasoline Stations with Convenience Stores - DO NOT USE
44611-,2021,10,176.076,Pharmacies and Drug Stores - DO NOT USE
4461--,2021,10,149.526,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE
4452--,2021,10,206.589,Other Specialty Food Retailers
44511-,2021,10,185.126,Supermarkets and Other Grocery Retailers (except Convenience
4441--,2021,10,204.302,Other Building Material Dealers - DO NOT USE
4431--,2021,10,87.839,Electronics and Appliance Stores - DO NOT USE
44221-,2021,10,184.757,Floor Covering Stores - DO NOT USE
44211-,2021,10,193.928,Furniture Stores - DO NOT USE
44131-,2021,10,216.372,Automotive Parts and Accessories Stores - DO NOT USE
4249--,2021,10,109.893,Miscellaneous nondurable goods merchant wholesalers
4248--,2021,10,103.600,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
4247--,2021,10,108.272,Petroleum and Petroleum Products Merchant Wholesalers (excep
4244--,2021,10,108.266,Grocery and related product merchant wholesalers
4243--,2021,10,93.058,Apparel and piece goods merchant wholesalers
4242--,2021,10,107.815,Drugs and Druggists' Sundries Merchant Wholesalers
4239--,2021,10,131.905,Miscellaneous durable goods merchant wholesalers (except materials recyclers)
4238--,2021,10,107.448,"Machinery, equipment, and supplies merchant wholesalers"
4236--,2021,10,128.568,Household appliances and electrical and electronic goods merchant wholesalers
4234--,2021,10,110.351,Professional and commercial equipment and supplies merchant wholesalers
4233--,2021,10,145.132,Lumber and other construction materials merchant wholesalers
4232--,2021,10,128.996,Furniture and home furnishing merchant wholesalers
4231--,2021,10,115.722,Motor Vehicle Supplies and New Parts Merchant Wholesalers
33999-,2021,10,143.482,All Other Miscellaneous Manufacturing
33995-,2021,10,134.122,Sign Manufacturing
33992-,2021,10,129.603,Sporting and Athletic Goods Manufacturing
33991-,2021,10,234.156,Jewelry and Silverware Manufacturing
33911-,2021,10,123.155,Medical Equipment and Supplies Manufacturing
33791-,2021,10,171.548,Mattress Manufacturing
33712-,2021,10,158.458,Household and Institutional Furniture Manufacturing
33599-,2021,10,148.304,All Other Electrical Equipment and Component Manufacturing
33591-,2021,10,174.630,Battery Manufacturing
33512-,2021,10,150.002,Lighting Fixture Manufacturing - DO NOT USE
33511-,2021,10,79.678,Electric Lamp Bulb and Part Manufacturing - DO NOT USE
33451-,2021,10,131.447,Navigational Measuring Electromedical and Control Instrument
33221-,2021,10,143.598,Cutlery and Handtool Manufacturing
33211-,2021,10,175.705,Forging and Stamping
32619-,2021,10,164.704,Other Plastics Product Manufacturing
32616-,2021,10,138.949,Plastics Bottle Manufacturing
32599-,2021,10,160.719,All Other Chemical Product and Preparation Manufacturing
32562-,2021,10,116.840,Toilet Preparation Manufacturing
32561-,2021,10,158.235,Soap and Cleaning Compound Manufacturing
32541-,2021,10,220.231,Pharmaceutical and Medicine Manufacturing
32531-,2021,10,263.378,Fertilizer and Compost Manufacturing
32518-,2021,10,320.663,Other Basic Inorganic Chemical Manufacturing
31699-,2021,10,140.296,Other Leather and Allied Product Manufacturing
31621-,2021,10,140.079,Footwear Manufacturing
31611-,2021,10,211.485,Leather and Hide Tanning and Finishing
31599-,2021,10,142.574,Apparel Accessories and Other Apparel Manufacturing
31524-,2021,10,108.514,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2021,10,127.623,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
31411-,2021,10,187.103,Carpet and Rug Mills
31331-,2021,10,178.053,Textile and Fabric Finishing Mills
31223-,2021,10,993.972,Tobacco Manufacturing
31214-,2021,10,101.936,Distilleries
31213-,2021,10,132.191,Wineries
31212-,2021,10,142.906,Breweries
31211-,2021,10,152.985,Soft Drink and Ice Manufacturing
31199-,2021,10,139.781,All Other Food Manufacturing
31194-,2021,10,171.684,Seasoning and Dressing Manufacturing
31191-,2021,10,156.083,Snack Food Manufacturing
31181-,2021,10,163.259,Bread and Bakery Product Manufacturing
3118--,2021,10,154.982,Cookie Cracker and Pasta Manufacturing
31171-,2021,10,180.683,Seafood Product Preparation and Packaging
31161-,2021,10,226.313,Animal Slaughtering and Processing
31151-,2021,10,152.358,Dairy Product (except Frozen) Manufacturing
31142-,2021,10,156.817,Fruit and Vegetable Canning Pickling and Drying
31141-,2021,10,141.474,Frozen Food Manufacturing
